,Unnamed: 0,Date,value,catchment,scenario,model
34,34,1981-02-04,143.96609497070312,koman,REF,e_hype
35,35,1981-02-05,181.24940490722656,koman,REF,e_hype
36,36,1981-02-06,190.85069274902344,koman,REF,e_hype
37,37,1981-02-07,218.7803955078125,koman,REF,e_hype
38,38,1981-02-08,235.5299072265625,koman,REF,e_hype
39,39,1981-02-09,244.04080200195312,koman,REF,e_hype
40,40,1981-02-10,247.9282073974609,koman,REF,e_hype
41,41,1981-02-11,251.10150146484372,koman,REF,e_hype
42,42,1981-02-12,294.7137145996094,koman,REF,e_hype
43,43,1981-02-13,312.8995056152344,koman,REF,e_hype
44,44,1981-02-14,338.6368103027344,koman,REF,e_hype
45,45,1981-02-15,355.6752014160156,koman,REF,e_hype
46,46,1981-02-16,360.2594909667969,koman,REF,e_hype
47,47,1981-02-17,353.2023010253906,koman,REF,e_hype
48,48,1981-02-18,338.1355895996094,koman,REF,e_hype
49,49,1981-02-19,319.1690979003906,koman,REF,e_hype
50,50,1981-02-20,299.4823913574219,koman,REF,e_hype
51,51,1981-02-21,293.0678100585937,koman,REF,e_hype
52,52,1981-02-22,285.474609375,koman,REF,e_hype
53,53,1981-02-23,288.28729248046875,koman,REF,e_hype
54,54,1981-02-24,291.2825012207031,koman,REF,e_hype
55,55,1981-02-25,291.3833923339844,koman,REF,e_hype
56,56,1981-02-26,288.05731201171875,koman,REF,e_hype
57,57,1981-02-27,279.656494140625,koman,REF,e_hype
58,58,1981-02-28,268.7474060058594,koman,REF,e_hype
59,59,1981-03-01,256.0657958984375,koman,REF,e_hype
60,60,1981-03-02,244.5894927978516,koman,REF,e_hype
61,61,1981-03-03,297.9981994628906,koman,REF,e_hype
62,62,1981-03-04,375.1542053222656,koman,REF,e_hype
63,63,1981-03-05,426.099609375,koman,REF,e_hype
64,64,1981-03-06,474.4346008300781,koman,REF,e_hype
65,65,1981-03-07,495.2446899414063,koman,REF,e_hype
66,66,1981-03-08,491.8698120117188,koman,REF,e_hype
67,67,1981-03-09,475.139404296875,koman,REF,e_hype
68,68,1981-03-10,457.94378662109375,koman,REF,e_hype
69,69,1981-03-11,448.2951049804688,koman,REF,e_hype
70,70,1981-03-12,444.443115234375,koman,REF,e_hype
71,71,1981-03-13,461.818603515625,koman,REF,e_hype
72,72,1981-03-14,498.6736145019531,koman,REF,e_hype
73,73,1981-03-15,527.1397705078125,koman,REF,e_hype
74,74,1981-03-16,554.275390625,koman,REF,e_hype
75,75,1981-03-17,567.181396484375,koman,REF,e_hype
76,76,1981-03-18,597.2722778320312,koman,REF,e_hype
77,77,1981-03-19,678.189697265625,koman,REF,e_hype
78,78,1981-03-20,731.1035766601562,koman,REF,e_hype
79,79,1981-03-21,754.9869995117188,koman,REF,e_hype
80,80,1981-03-22,736.9656982421875,koman,REF,e_hype
81,81,1981-03-23,698.734619140625,koman,REF,e_hype
82,82,1981-03-24,654.9000244140625,koman,REF,e_hype
83,83,1981-03-25,616.315673828125,koman,REF,e_hype
84,84,1981-03-26,593.2885131835938,koman,REF,e_hype
85,85,1981-03-27,584.9583129882812,koman,REF,e_hype
86,86,1981-03-28,579.5186157226562,koman,REF,e_hype
87,87,1981-03-29,577.0444946289062,koman,REF,e_hype
88,88,1981-03-30,573.9879150390625,koman,REF,e_hype
89,89,1981-03-31,568.0634765625,koman,REF,e_hype
90,90,1981-04-01,549.8839721679688,koman,REF,e_hype
91,91,1981-04-02,526.2623291015625,koman,REF,e_hype
92,92,1981-04-03,499.83990478515625,koman,REF,e_hype
93,93,1981-04-04,466.360595703125,koman,REF,e_hype
94,94,1981-04-05,431.9754028320313,koman,REF,e_hype
95,95,1981-04-06,400.9755859375,koman,REF,e_hype
96,96,1981-04-07,374.4042053222656,koman,REF,e_hype
97,97,1981-04-08,352.0627136230469,koman,REF,e_hype
98,98,1981-04-09,334.20269775390625,koman,REF,e_hype
99,99,1981-04-10,320.7379150390625,koman,REF,e_hype
100,100,1981-04-11,307.2580871582031,koman,REF,e_hype
101,101,1981-04-12,295.06988525390625,koman,REF,e_hype
102,102,1981-04-13,285.964111328125,koman,REF,e_hype
103,103,1981-04-14,283.7654113769531,koman,REF,e_hype
104,104,1981-04-15,283.7190856933594,koman,REF,e_hype
105,105,1981-04-16,279.1896057128906,koman,REF,e_hype
106,106,1981-04-17,280.8644104003906,koman,REF,e_hype
107,107,1981-04-18,332.35430908203125,koman,REF,e_hype
108,108,1981-04-19,335.0057983398437,koman,REF,e_hype
109,109,1981-04-20,327.11700439453125,koman,REF,e_hype
110,110,1981-04-21,314.4472961425781,koman,REF,e_hype
111,111,1981-04-22,301.7226867675781,koman,REF,e_hype
112,112,1981-04-23,293.44879150390625,koman,REF,e_hype
113,113,1981-04-24,294.3883972167969,koman,REF,e_hype
114,114,1981-04-25,291.49560546875,koman,REF,e_hype
115,115,1981-04-26,287.0704040527344,koman,REF,e_hype
116,116,1981-04-27,307.95831298828125,koman,REF,e_hype
117,117,1981-04-28,296.519287109375,koman,REF,e_hype
118,118,1981-04-29,286.45660400390625,koman,REF,e_hype
119,119,1981-04-30,274.8839111328125,koman,REF,e_hype
120,120,1981-05-01,261.5447998046875,koman,REF,e_hype
121,121,1981-05-02,250.16490173339844,koman,REF,e_hype
122,122,1981-05-03,239.24729919433597,koman,REF,e_hype
123,123,1981-05-04,268.68438720703125,koman,REF,e_hype
124,124,1981-05-05,317.8157043457031,koman,REF,e_hype
125,125,1981-05-06,306.72198486328125,koman,REF,e_hype
126,126,1981-05-07,303.3702087402344,koman,REF,e_hype
127,127,1981-05-08,296.9345092773437,koman,REF,e_hype
128,128,1981-05-09,287.694091796875,koman,REF,e_hype
129,129,1981-05-10,274.7515869140625,koman,REF,e_hype
130,130,1981-05-11,262.06280517578125,koman,REF,e_hype
131,131,1981-05-12,263.1781921386719,koman,REF,e_hype
132,132,1981-05-13,252.89990234375,koman,REF,e_hype
133,133,1981-05-14,244.32460021972656,koman,REF,e_hype
134,134,1981-05-15,236.8612060546875,koman,REF,e_hype
135,135,1981-05-16,241.28680419921875,koman,REF,e_hype
136,136,1981-05-17,239.87570190429688,koman,REF,e_hype
137,137,1981-05-18,236.98779296875,koman,REF,e_hype
138,138,1981-05-19,231.5162048339844,koman,REF,e_hype
139,139,1981-05-20,222.8820037841797,koman,REF,e_hype
140,140,1981-05-21,212.86740112304688,koman,REF,e_hype
141,141,1981-05-22,198.99270629882807,koman,REF,e_hype
142,142,1981-05-23,199.41099548339844,koman,REF,e_hype
143,143,1981-05-24,191.7758026123047,koman,REF,e_hype
144,144,1981-05-25,184.83599853515625,koman,REF,e_hype
145,145,1981-05-26,175.58859252929688,koman,REF,e_hype
146,146,1981-05-27,166.42300415039062,koman,REF,e_hype
147,147,1981-05-28,163.1898956298828,koman,REF,e_hype
148,148,1981-05-29,160.66969299316406,koman,REF,e_hype
149,149,1981-05-30,158.92050170898438,koman,REF,e_hype
150,150,1981-05-31,157.6667938232422,koman,REF,e_hype
151,151,1981-06-01,156.69200134277344,koman,REF,e_hype
152,152,1981-06-02,153.75390625,koman,REF,e_hype
153,153,1981-06-03,150.8105926513672,koman,REF,e_hype
154,154,1981-06-04,148.38690185546875,koman,REF,e_hype
155,155,1981-06-05,146.6894989013672,koman,REF,e_hype
156,156,1981-06-06,145.3134002685547,koman,REF,e_hype
157,157,1981-06-07,144.40640258789062,koman,REF,e_hype
158,158,1981-06-08,143.41070556640625,koman,REF,e_hype
159,159,1981-06-09,142.81239318847656,koman,REF,e_hype
160,160,1981-06-10,142.31239318847656,koman,REF,e_hype
161,161,1981-06-11,142.00399780273438,koman,REF,e_hype
162,162,1981-06-12,142.82479858398438,koman,REF,e_hype
163,163,1981-06-13,142.86239624023438,koman,REF,e_hype
164,164,1981-06-14,142.61199951171875,koman,REF,e_hype
165,165,1981-06-15,142.24940490722656,koman,REF,e_hype
166,166,1981-06-16,141.8256072998047,koman,REF,e_hype
167,167,1981-06-17,141.46530151367188,koman,REF,e_hype
168,168,1981-06-18,141.27659606933594,koman,REF,e_hype
169,169,1981-06-19,141.46719360351562,koman,REF,e_hype
170,170,1981-06-20,141.91749572753906,koman,REF,e_hype
171,171,1981-06-21,141.90269470214844,koman,REF,e_hype
172,172,1981-06-22,141.77569580078125,koman,REF,e_hype
173,173,1981-06-23,142.43359375,koman,REF,e_hype
174,174,1981-06-24,143.84689331054688,koman,REF,e_hype
175,175,1981-06-25,144.3542938232422,koman,REF,e_hype
176,176,1981-06-26,144.10389709472656,koman,REF,e_hype
177,177,1981-06-27,143.49049377441406,koman,REF,e_hype
178,178,1981-06-28,142.73550415039062,koman,REF,e_hype
179,179,1981-06-29,141.92999267578125,koman,REF,e_hype
180,180,1981-06-30,141.25030517578125,koman,REF,e_hype
181,181,1981-07-01,140.92709350585938,koman,REF,e_hype
182,182,1981-07-02,140.66329956054688,koman,REF,e_hype
183,183,1981-07-03,140.47439575195312,koman,REF,e_hype
184,184,1981-07-04,140.40220642089844,koman,REF,e_hype
185,185,1981-07-05,140.3748016357422,koman,REF,e_hype
186,186,1981-07-06,140.3430938720703,koman,REF,e_hype
187,187,1981-07-07,140.3072967529297,koman,REF,e_hype
188,188,1981-07-08,140.2761993408203,koman,REF,e_hype
189,189,1981-07-09,140.2498016357422,koman,REF,e_hype
190,190,1981-07-10,140.25210571289062,koman,REF,e_hype
191,191,1981-07-11,140.2593994140625,koman,REF,e_hype
192,192,1981-07-12,140.281005859375,koman,REF,e_hype
193,193,1981-07-13,157.94869995117188,koman,REF,e_hype
194,194,1981-07-14,152.40359497070312,koman,REF,e_hype
195,195,1981-07-15,151.9687957763672,koman,REF,e_hype
196,196,1981-07-16,153.4423065185547,koman,REF,e_hype
197,197,1981-07-17,151.61839294433594,koman,REF,e_hype
198,198,1981-07-18,150.1082000732422,koman,REF,e_hype
199,199,1981-07-19,148.77980041503906,koman,REF,e_hype
200,200,1981-07-20,148.3791046142578,koman,REF,e_hype
201,201,1981-07-21,147.95199584960938,koman,REF,e_hype
202,202,1981-07-22,147.12339782714844,koman,REF,e_hype
203,203,1981-07-23,146.15370178222656,koman,REF,e_hype
204,204,1981-07-24,145.14120483398438,koman,REF,e_hype
205,205,1981-07-25,144.12210083007812,koman,REF,e_hype
206,206,1981-07-26,143.21299743652344,koman,REF,e_hype
207,207,1981-07-27,142.63209533691406,koman,REF,e_hype
208,208,1981-07-28,142.122802734375,koman,REF,e_hype
209,209,1981-07-29,141.70550537109375,koman,REF,e_hype
210,210,1981-07-30,141.30679321289062,koman,REF,e_hype
211,211,1981-07-31,140.8468017578125,koman,REF,e_hype
212,212,1981-08-01,87.46029663085938,koman,REF,e_hype
213,213,1981-08-02,19.165700912475582,koman,REF,e_hype
214,214,1981-08-03,11.90719985961914,koman,REF,e_hype
215,215,1981-08-04,10.905500411987305,koman,REF,e_hype
216,216,1981-08-05,13.951499938964844,koman,REF,e_hype
217,217,1981-08-06,26.67720031738281,koman,REF,e_hype
218,218,1981-08-07,34.356201171875,koman,REF,e_hype
219,219,1981-08-08,40.87540054321289,koman,REF,e_hype
220,220,1981-08-09,43.562599182128906,koman,REF,e_hype
221,221,1981-08-10,41.066200256347656,koman,REF,e_hype
222,222,1981-08-11,39.04880142211914,koman,REF,e_hype
223,223,1981-08-12,37.4286003112793,koman,REF,e_hype
224,224,1981-08-13,30.64830017089844,koman,REF,e_hype
225,225,1981-08-14,53.16669845581055,koman,REF,e_hype
226,226,1981-08-15,58.77180099487305,koman,REF,e_hype
227,227,1981-08-16,63.63990020751953,koman,REF,e_hype
228,228,1981-08-17,60.75419998168945,koman,REF,e_hype
229,229,1981-08-18,61.35760116577149,koman,REF,e_hype
230,230,1981-08-19,63.02450180053711,koman,REF,e_hype
231,231,1981-08-20,61.12749862670898,koman,REF,e_hype
232,232,1981-08-21,56.98540115356445,koman,REF,e_hype
233,233,1981-08-22,87.56289672851562,koman,REF,e_hype
234,234,1981-08-23,70.45439910888672,koman,REF,e_hype
235,235,1981-08-24,122.01609802246094,koman,REF,e_hype
236,236,1981-08-25,110.13099670410156,koman,REF,e_hype
237,237,1981-08-26,102.91629791259766,koman,REF,e_hype
238,238,1981-08-27,94.40509796142578,koman,REF,e_hype
239,239,1981-08-28,87.54299926757812,koman,REF,e_hype
240,240,1981-08-29,78.01129913330078,koman,REF,e_hype
241,241,1981-08-30,67.49250030517578,koman,REF,e_hype
242,242,1981-08-31,58.899200439453125,koman,REF,e_hype
243,243,1981-09-01,51.62710189819336,koman,REF,e_hype
244,244,1981-09-02,45.84650039672852,koman,REF,e_hype
245,245,1981-09-03,43.655799865722656,koman,REF,e_hype
246,246,1981-09-04,120.0342025756836,koman,REF,e_hype
247,247,1981-09-05,102.77570343017578,koman,REF,e_hype
248,248,1981-09-06,170.97340393066406,koman,REF,e_hype
249,249,1981-09-07,166.07899475097656,koman,REF,e_hype
250,250,1981-09-08,140.75160217285156,koman,REF,e_hype
251,251,1981-09-09,118.42330169677734,koman,REF,e_hype
252,252,1981-09-10,102.72660064697266,koman,REF,e_hype
253,253,1981-09-11,100.84230041503906,koman,REF,e_hype
254,254,1981-09-12,91.30580139160156,koman,REF,e_hype
255,255,1981-09-13,85.89710235595703,koman,REF,e_hype
256,256,1981-09-14,80.42510223388672,koman,REF,e_hype
257,257,1981-09-15,215.41189575195312,koman,REF,e_hype
258,258,1981-09-16,194.6873016357422,koman,REF,e_hype
259,259,1981-09-17,178.1313018798828,koman,REF,e_hype
260,260,1981-09-18,167.5290985107422,koman,REF,e_hype
261,261,1981-09-19,143.22340393066406,koman,REF,e_hype
262,262,1981-09-20,88.63780212402344,koman,REF,e_hype
263,263,1981-09-21,76.39189910888672,koman,REF,e_hype
264,264,1981-09-22,67.96920013427734,koman,REF,e_hype
265,265,1981-09-23,61.066200256347656,koman,REF,e_hype
266,266,1981-09-24,54.99720001220703,koman,REF,e_hype
267,267,1981-09-25,51.82490158081055,koman,REF,e_hype
268,268,1981-09-26,46.85060119628906,koman,REF,e_hype
269,269,1981-09-27,42.61489868164063,koman,REF,e_hype
270,270,1981-09-28,79.55069732666016,koman,REF,e_hype
271,271,1981-09-29,179.66810607910156,koman,REF,e_hype
272,272,1981-09-30,174.33560180664062,koman,REF,e_hype
273,273,1981-10-01,171.67770385742188,koman,REF,e_hype
274,274,1981-10-02,169.29209899902344,koman,REF,e_hype
275,275,1981-10-03,197.68040466308597,koman,REF,e_hype
276,276,1981-10-04,188.9340057373047,koman,REF,e_hype
277,277,1981-10-05,182.2080993652344,koman,REF,e_hype
278,278,1981-10-06,169.49940490722656,koman,REF,e_hype
279,279,1981-10-07,125.14009857177734,koman,REF,e_hype
280,280,1981-10-08,107.58180236816406,koman,REF,e_hype
281,281,1981-10-09,95.44499969482422,koman,REF,e_hype
282,282,1981-10-10,86.20069885253906,koman,REF,e_hype
283,283,1981-10-11,78.97630310058594,koman,REF,e_hype
284,284,1981-10-12,81.13520050048828,koman,REF,e_hype
285,285,1981-10-13,159.7783966064453,koman,REF,e_hype
286,286,1981-10-14,147.48809814453125,koman,REF,e_hype
287,287,1981-10-15,127.56520080566406,koman,REF,e_hype
288,288,1981-10-16,111.78489685058594,koman,REF,e_hype
289,289,1981-10-17,98.70899963378906,koman,REF,e_hype
290,290,1981-10-18,88.59130096435547,koman,REF,e_hype
291,291,1981-10-19,80.46489715576172,koman,REF,e_hype
292,292,1981-10-20,73.85859680175781,koman,REF,e_hype
293,293,1981-10-21,69.61699676513672,koman,REF,e_hype
294,294,1981-10-22,107.4437026977539,koman,REF,e_hype
295,295,1981-10-23,230.1114044189453,koman,REF,e_hype
296,296,1981-10-24,328.7533874511719,koman,REF,e_hype
297,297,1981-10-25,280.1521911621094,koman,REF,e_hype
298,298,1981-10-26,242.2285003662109,koman,REF,e_hype
299,299,1981-10-27,442.0945129394531,koman,REF,e_hype
300,300,1981-10-28,358.1640930175781,koman,REF,e_hype
301,301,1981-10-29,291.2146911621094,koman,REF,e_hype
302,302,1981-10-30,248.4707946777344,koman,REF,e_hype
303,303,1981-10-31,221.96229553222656,koman,REF,e_hype
304,304,1981-11-01,203.76109313964844,koman,REF,e_hype
305,305,1981-11-02,190.33009338378903,koman,REF,e_hype
306,306,1981-11-03,180.0751953125,koman,REF,e_hype
307,307,1981-11-04,172.55039978027344,koman,REF,e_hype
308,308,1981-11-05,167.6634979248047,koman,REF,e_hype
309,309,1981-11-06,164.3675994873047,koman,REF,e_hype
310,310,1981-11-07,164.48800659179688,koman,REF,e_hype
311,311,1981-11-08,163.13059997558594,koman,REF,e_hype
312,312,1981-11-09,161.66659545898438,koman,REF,e_hype
313,313,1981-11-10,160.07220458984375,koman,REF,e_hype
314,314,1981-11-11,158.510498046875,koman,REF,e_hype
315,315,1981-11-12,157.0384063720703,koman,REF,e_hype
316,316,1981-11-13,155.64520263671875,koman,REF,e_hype
317,317,1981-11-14,154.779296875,koman,REF,e_hype
318,318,1981-11-15,155.2572021484375,koman,REF,e_hype
319,319,1981-11-16,154.5780029296875,koman,REF,e_hype
320,320,1981-11-17,154.55239868164062,koman,REF,e_hype
321,321,1981-11-18,153.3813934326172,koman,REF,e_hype
322,322,1981-11-19,152.0738067626953,koman,REF,e_hype
323,323,1981-11-20,151.0699005126953,koman,REF,e_hype
324,324,1981-11-21,151.53419494628906,koman,REF,e_hype
325,325,1981-11-22,151.6571044921875,koman,REF,e_hype
326,326,1981-11-23,151.1363067626953,koman,REF,e_hype
327,327,1981-11-24,151.30909729003906,koman,REF,e_hype
328,328,1981-11-25,152.05859375,koman,REF,e_hype
329,329,1981-11-26,153.38270568847656,koman,REF,e_hype
330,330,1981-11-27,152.95140075683594,koman,REF,e_hype
331,331,1981-11-28,152.01669311523438,koman,REF,e_hype
332,332,1981-11-29,153.0386962890625,koman,REF,e_hype
333,333,1981-11-30,153.66639709472656,koman,REF,e_hype
334,334,1981-12-01,152.16380310058594,koman,REF,e_hype
335,335,1981-12-02,156.84689331054688,koman,REF,e_hype
336,336,1981-12-03,156.32139587402344,koman,REF,e_hype
337,337,1981-12-04,154.0688018798828,koman,REF,e_hype
338,338,1981-12-05,152.02960205078125,koman,REF,e_hype
339,339,1981-12-06,150.45120239257812,koman,REF,e_hype
340,340,1981-12-07,181.9582061767578,koman,REF,e_hype
341,341,1981-12-08,178.86390686035156,koman,REF,e_hype
342,342,1981-12-09,191.18890380859372,koman,REF,e_hype
343,343,1981-12-10,190.3115997314453,koman,REF,e_hype
344,344,1981-12-11,216.10220336914065,koman,REF,e_hype
345,345,1981-12-12,273.2535095214844,koman,REF,e_hype
346,346,1981-12-13,411.7760925292969,koman,REF,e_hype
347,347,1981-12-14,544.1259155273438,koman,REF,e_hype
348,348,1981-12-15,641.228515625,koman,REF,e_hype
349,349,1981-12-16,691.278076171875,koman,REF,e_hype
350,350,1981-12-17,696.5745239257812,koman,REF,e_hype
351,351,1981-12-18,678.3701171875,koman,REF,e_hype
352,352,1981-12-19,713.6776123046875,koman,REF,e_hype
353,353,1981-12-20,711.2531127929688,koman,REF,e_hype
354,354,1981-12-21,695.8480834960938,koman,REF,e_hype
355,355,1981-12-22,665.287109375,koman,REF,e_hype
356,356,1981-12-23,621.038818359375,koman,REF,e_hype
357,357,1981-12-24,575.3541259765625,koman,REF,e_hype
358,358,1981-12-25,582.439697265625,koman,REF,e_hype
359,359,1981-12-26,585.9404296875,koman,REF,e_hype
360,360,1981-12-27,596.4276123046875,koman,REF,e_hype
361,361,1981-12-28,591.2310791015625,koman,REF,e_hype
362,362,1981-12-29,566.4202270507812,koman,REF,e_hype
363,363,1981-12-30,581.9556274414062,koman,REF,e_hype
364,364,1981-12-31,566.78271484375,koman,REF,e_hype
365,365,1982-01-01,564.52392578125,koman,REF,e_hype
366,366,1982-01-02,582.7756958007812,koman,REF,e_hype
367,367,1982-01-03,586.0543823242188,koman,REF,e_hype
368,368,1982-01-04,581.3372802734375,koman,REF,e_hype
369,369,1982-01-05,562.0728149414062,koman,REF,e_hype
370,370,1982-01-06,529.423828125,koman,REF,e_hype
371,371,1982-01-07,497.4830932617188,koman,REF,e_hype
372,372,1982-01-08,455.1913146972656,koman,REF,e_hype
373,373,1982-01-09,414.9960021972656,koman,REF,e_hype
374,374,1982-01-10,385.7857971191406,koman,REF,e_hype
375,375,1982-01-11,367.1989135742188,koman,REF,e_hype
376,376,1982-01-12,364.4133911132813,koman,REF,e_hype
377,377,1982-01-13,371.5972900390625,koman,REF,e_hype
378,378,1982-01-14,375.5810852050781,koman,REF,e_hype
379,379,1982-01-15,370.7934875488281,koman,REF,e_hype
380,380,1982-01-16,357.818115234375,koman,REF,e_hype
381,381,1982-01-17,339.3984069824219,koman,REF,e_hype
382,382,1982-01-18,318.7789001464844,koman,REF,e_hype
383,383,1982-01-19,298.1979064941406,koman,REF,e_hype
384,384,1982-01-20,278.4977111816406,koman,REF,e_hype
385,385,1982-01-21,260.2777099609375,koman,REF,e_hype
386,386,1982-01-22,243.7664031982422,koman,REF,e_hype
387,387,1982-01-23,228.8511962890625,koman,REF,e_hype
388,388,1982-01-24,215.7592010498047,koman,REF,e_hype
389,389,1982-01-25,204.11489868164065,koman,REF,e_hype
390,390,1982-01-26,193.3612060546875,koman,REF,e_hype
391,391,1982-01-27,183.5177001953125,koman,REF,e_hype
392,392,1982-01-28,174.6112060546875,koman,REF,e_hype
393,393,1982-01-29,166.5373992919922,koman,REF,e_hype
394,394,1982-01-30,159.22959899902344,koman,REF,e_hype
395,395,1982-01-31,152.6623992919922,koman,REF,e_hype
396,396,1982-02-01,148.07850646972656,koman,REF,e_hype
397,397,1982-02-02,145.5334930419922,koman,REF,e_hype
398,398,1982-02-03,145.07640075683594,koman,REF,e_hype
399,399,1982-02-04,144.71499633789062,koman,REF,e_hype
400,400,1982-02-05,144.38169860839844,koman,REF,e_hype
401,401,1982-02-06,144.07569885253906,koman,REF,e_hype
402,402,1982-02-07,143.79420471191406,koman,REF,e_hype
403,403,1982-02-08,143.52940368652344,koman,REF,e_hype
404,404,1982-02-09,143.28399658203125,koman,REF,e_hype
405,405,1982-02-10,143.0626983642578,koman,REF,e_hype
406,406,1982-02-11,142.8802947998047,koman,REF,e_hype
407,407,1982-02-12,142.72509765625,koman,REF,e_hype
408,408,1982-02-13,142.58399963378906,koman,REF,e_hype
409,409,1982-02-14,142.45359802246094,koman,REF,e_hype
410,410,1982-02-15,142.32899475097656,koman,REF,e_hype
411,411,1982-02-16,142.27450561523438,koman,REF,e_hype
412,412,1982-02-17,142.29319763183594,koman,REF,e_hype
413,413,1982-02-18,142.6417999267578,koman,REF,e_hype
414,414,1982-02-19,142.53619384765625,koman,REF,e_hype
415,415,1982-02-20,142.40130615234375,koman,REF,e_hype
416,416,1982-02-21,142.2722930908203,koman,REF,e_hype
417,417,1982-02-22,142.15199279785156,koman,REF,e_hype
418,418,1982-02-23,142.0498046875,koman,REF,e_hype
419,419,1982-02-24,141.95550537109375,koman,REF,e_hype
420,420,1982-02-25,141.96060180664062,koman,REF,e_hype
421,421,1982-02-26,142.82369995117188,koman,REF,e_hype
422,422,1982-02-27,142.8542938232422,koman,REF,e_hype
423,423,1982-02-28,142.98809814453125,koman,REF,e_hype
424,424,1982-03-01,142.8437957763672,koman,REF,e_hype
425,425,1982-03-02,144.53089904785156,koman,REF,e_hype
426,426,1982-03-03,146.82530212402344,koman,REF,e_hype
427,427,1982-03-04,147.606201171875,koman,REF,e_hype
428,428,1982-03-05,149.8061065673828,koman,REF,e_hype
429,429,1982-03-06,157.43240356445312,koman,REF,e_hype
430,430,1982-03-07,157.38980102539062,koman,REF,e_hype
431,431,1982-03-08,158.06680297851562,koman,REF,e_hype
432,432,1982-03-09,156.8800048828125,koman,REF,e_hype
433,433,1982-03-10,155.3157958984375,koman,REF,e_hype
434,434,1982-03-11,166.1645965576172,koman,REF,e_hype
435,435,1982-03-12,162.07009887695312,koman,REF,e_hype
436,436,1982-03-13,162.58709716796875,koman,REF,e_hype
437,437,1982-03-14,161.89939880371094,koman,REF,e_hype
438,438,1982-03-15,160.5697021484375,koman,REF,e_hype
439,439,1982-03-16,157.57650756835938,koman,REF,e_hype
440,440,1982-03-17,155.5092010498047,koman,REF,e_hype
441,441,1982-03-18,154.32650756835938,koman,REF,e_hype
442,442,1982-03-19,185.66729736328125,koman,REF,e_hype
443,443,1982-03-20,172.58059692382812,koman,REF,e_hype
444,444,1982-03-21,200.3157958984375,koman,REF,e_hype
445,445,1982-03-22,224.25289916992188,koman,REF,e_hype
446,446,1982-03-23,237.3946990966797,koman,REF,e_hype
447,447,1982-03-24,243.30589294433597,koman,REF,e_hype
448,448,1982-03-25,241.91799926757807,koman,REF,e_hype
449,449,1982-03-26,235.9414978027344,koman,REF,e_hype
450,450,1982-03-27,227.7294006347656,koman,REF,e_hype
451,451,1982-03-28,221.27099609375,koman,REF,e_hype
452,452,1982-03-29,220.38330078125,koman,REF,e_hype
453,453,1982-03-30,316.9231872558594,koman,REF,e_hype
454,454,1982-03-31,372.3999938964844,koman,REF,e_hype
455,455,1982-04-01,412.0744934082031,koman,REF,e_hype
456,456,1982-04-02,459.5257873535156,koman,REF,e_hype
457,457,1982-04-03,485.1170959472656,koman,REF,e_hype
458,458,1982-04-04,496.2905883789063,koman,REF,e_hype
459,459,1982-04-05,494.26470947265625,koman,REF,e_hype
460,460,1982-04-06,484.6567993164063,koman,REF,e_hype
461,461,1982-04-07,475.85888671875,koman,REF,e_hype
462,462,1982-04-08,467.4284057617188,koman,REF,e_hype
463,463,1982-04-09,458.7254943847656,koman,REF,e_hype
464,464,1982-04-10,447.0852966308594,koman,REF,e_hype
465,465,1982-04-11,434.543212890625,koman,REF,e_hype
