,Date,value,catchment,scenario,model
2092,1986-09-24,3.270200014,globo,REF,e_hype
2093,1986-09-25,3.215300083,globo,REF,e_hype
2094,1986-09-26,3.266499996,globo,REF,e_hype
2095,1986-09-27,3.483700037,globo,REF,e_hype
2096,1986-09-28,3.746400118,globo,REF,e_hype
2097,1986-09-29,4.582399845,globo,REF,e_hype
2098,1986-09-30,5.454699993,globo,REF,e_hype
2099,1986-10-01,5.698500156,globo,REF,e_hype
2100,1986-10-02,5.533500195,globo,REF,e_hype
2101,1986-10-03,5.19960022,globo,REF,e_hype
2102,1986-10-04,4.793399811,globo,REF,e_hype
2103,1986-10-05,4.379600048,globo,REF,e_hype
2104,1986-10-06,4.013400078,globo,REF,e_hype
2105,1986-10-07,3.684600115,globo,REF,e_hype
2106,1986-10-08,3.433199883,globo,REF,e_hype
2107,1986-10-09,3.328299999,globo,REF,e_hype
2108,1986-10-10,3.222800016,globo,REF,e_hype
2109,1986-10-11,3.113699913,globo,REF,e_hype
2110,1986-10-12,3.043100119,globo,REF,e_hype
2111,1986-10-13,2.989700079,globo,REF,e_hype
2112,1986-10-14,2.951200008,globo,REF,e_hype
2113,1986-10-15,3.052200079,globo,REF,e_hype
2114,1986-10-16,2.962100029,globo,REF,e_hype
2115,1986-10-17,2.936700106,globo,REF,e_hype
2116,1986-10-18,2.904299974,globo,REF,e_hype
2117,1986-10-19,2.873699903,globo,REF,e_hype
2118,1986-10-20,3.010999918,globo,REF,e_hype
2119,1986-10-21,3.201400042,globo,REF,e_hype
2120,1986-10-22,3.280600071,globo,REF,e_hype
2121,1986-10-23,3.187400103,globo,REF,e_hype
2122,1986-10-24,3.22510004,globo,REF,e_hype
2123,1986-10-25,3.727200031,globo,REF,e_hype
2124,1986-10-26,4.10010004,globo,REF,e_hype
2125,1986-10-27,11.20510006,globo,REF,e_hype
2126,1986-10-28,11.28209972,globo,REF,e_hype
2127,1986-10-29,11.44120026,globo,REF,e_hype
2128,1986-10-30,10.13700008,globo,REF,e_hype
2129,1986-10-31,9.053199768,globo,REF,e_hype
2130,1986-11-01,8.242600441,globo,REF,e_hype
2131,1986-11-02,7.564199924,globo,REF,e_hype
2132,1986-11-03,7.108399868,globo,REF,e_hype
2133,1986-11-04,16.89699936,globo,REF,e_hype
2134,1986-11-05,16.89699936,globo,REF,e_hype
2135,1986-11-06,16.89699936,globo,REF,e_hype
2136,1986-11-07,16.89699936,globo,REF,e_hype
2137,1986-11-08,16.89699936,globo,REF,e_hype
2138,1986-11-09,10.95530033,globo,REF,e_hype
2139,1986-11-10,9.033699989,globo,REF,e_hype
2140,1986-11-11,8.404600143,globo,REF,e_hype
2141,1986-11-12,7.859300137,globo,REF,e_hype
2142,1986-11-13,7.378200054,globo,REF,e_hype
2143,1986-11-14,6.942200184,globo,REF,e_hype
2144,1986-11-15,6.537399769,globo,REF,e_hype
2145,1986-11-16,6.164599895,globo,REF,e_hype
2146,1986-11-17,5.835199833,globo,REF,e_hype
2147,1986-11-18,5.53760004,globo,REF,e_hype
2148,1986-11-19,5.274000168,globo,REF,e_hype
2149,1986-11-20,5.036300182,globo,REF,e_hype
2150,1986-11-21,4.817100048,globo,REF,e_hype
2151,1986-11-22,4.629499912,globo,REF,e_hype
2152,1986-11-23,4.567299843,globo,REF,e_hype
2153,1986-11-24,4.829500198,globo,REF,e_hype
2154,1986-11-25,4.922200203,globo,REF,e_hype
2155,1986-11-26,4.823500156,globo,REF,e_hype
2156,1986-11-27,4.654300213,globo,REF,e_hype
2157,1986-11-28,4.487999916,globo,REF,e_hype
2158,1986-11-29,4.354100227,globo,REF,e_hype
2159,1986-11-30,4.236999989,globo,REF,e_hype
2160,1986-12-01,4.144100189,globo,REF,e_hype
2161,1986-12-02,4.055500031,globo,REF,e_hype
2162,1986-12-03,3.960599899,globo,REF,e_hype
2163,1986-12-04,3.85010004,globo,REF,e_hype
2164,1986-12-05,3.740700006,globo,REF,e_hype
2165,1986-12-06,3.640000105,globo,REF,e_hype
2166,1986-12-07,3.552999973,globo,REF,e_hype
2167,1986-12-08,3.494199991,globo,REF,e_hype
2168,1986-12-09,3.442300081,globo,REF,e_hype
2169,1986-12-10,3.397599936,globo,REF,e_hype
2170,1986-12-11,3.357500076,globo,REF,e_hype
2171,1986-12-12,3.322000027,globo,REF,e_hype
2172,1986-12-13,3.286999941,globo,REF,e_hype
2173,1986-12-14,3.23239994,globo,REF,e_hype
2174,1986-12-15,3.183099985,globo,REF,e_hype
2175,1986-12-16,3.312400103,globo,REF,e_hype
2176,1986-12-17,6.361899853,globo,REF,e_hype
2177,1986-12-18,9.007699966,globo,REF,e_hype
2178,1986-12-19,8.961799622,globo,REF,e_hype
2179,1986-12-20,8.337599754,globo,REF,e_hype
2180,1986-12-21,7.885399818,globo,REF,e_hype
2181,1986-12-22,7.840600014,globo,REF,e_hype
2182,1986-12-23,7.376599789,globo,REF,e_hype
2183,1986-12-24,7.093299866,globo,REF,e_hype
2184,1986-12-25,7.035699844,globo,REF,e_hype
2185,1986-12-26,6.597400188,globo,REF,e_hype
2186,1986-12-27,6.322700024,globo,REF,e_hype
2187,1986-12-28,6.077000141,globo,REF,e_hype
2188,1986-12-29,5.858099937,globo,REF,e_hype
2189,1986-12-30,5.658299923,globo,REF,e_hype
2190,1986-12-31,5.475200176,globo,REF,e_hype
2191,1987-01-01,5.65530014,globo,REF,e_hype
2192,1987-01-02,7.289800167,globo,REF,e_hype
2193,1987-01-03,10.8362999,globo,REF,e_hype
2194,1987-01-04,13.53429985,globo,REF,e_hype
2195,1987-01-05,13.35610008,globo,REF,e_hype
2196,1987-01-06,12.75489998,globo,REF,e_hype
2197,1987-01-07,11.88309956,globo,REF,e_hype
2198,1987-01-08,11.20429993,globo,REF,e_hype
2199,1987-01-09,10.56750011,globo,REF,e_hype
2200,1987-01-10,10.07520008,globo,REF,e_hype
2201,1987-01-11,16.89699936,globo,REF,e_hype
2202,1987-01-12,16.89699936,globo,REF,e_hype
2203,1987-01-13,16.89699936,globo,REF,e_hype
2204,1987-01-14,16.89699936,globo,REF,e_hype
2205,1987-01-15,16.89699936,globo,REF,e_hype
2206,1987-01-16,16.89699936,globo,REF,e_hype
2207,1987-01-17,16.89699936,globo,REF,e_hype
2208,1987-01-18,16.89699936,globo,REF,e_hype
2209,1987-01-19,16.89699936,globo,REF,e_hype
2210,1987-01-20,16.89699936,globo,REF,e_hype
2211,1987-01-21,16.89699936,globo,REF,e_hype
2212,1987-01-22,16.89699936,globo,REF,e_hype
2213,1987-01-23,16.89699936,globo,REF,e_hype
2214,1987-01-24,16.89699936,globo,REF,e_hype
2215,1987-01-25,16.89699936,globo,REF,e_hype
2216,1987-01-26,16.89699936,globo,REF,e_hype
2217,1987-01-27,16.89699936,globo,REF,e_hype
2218,1987-01-28,16.89699936,globo,REF,e_hype
2219,1987-01-29,16.89699936,globo,REF,e_hype
2220,1987-01-30,16.89699936,globo,REF,e_hype
2221,1987-01-31,16.89699936,globo,REF,e_hype
2222,1987-02-01,16.89699936,globo,REF,e_hype
2223,1987-02-02,28.74790001,globo,REF,e_hype
2224,1987-02-03,59.13759995,globo,REF,e_hype
2225,1987-02-04,46.35499954,globo,REF,e_hype
2226,1987-02-05,41.2118988,globo,REF,e_hype
2227,1987-02-06,38.48699951,globo,REF,e_hype
2228,1987-02-07,36.80139923,globo,REF,e_hype
2229,1987-02-08,35.76910019,globo,REF,e_hype
2230,1987-02-09,34.30089951,globo,REF,e_hype
2231,1987-02-10,32.42979813,globo,REF,e_hype
2232,1987-02-11,30.7317009,globo,REF,e_hype
2233,1987-02-12,30.42210007,globo,REF,e_hype
2234,1987-02-13,31.60009956,globo,REF,e_hype
2235,1987-02-14,34.53250122,globo,REF,e_hype
2236,1987-02-15,37.59600067,globo,REF,e_hype
2237,1987-02-16,39.46709824,globo,REF,e_hype
2238,1987-02-17,39.52569962,globo,REF,e_hype
2239,1987-02-18,39.43700027,globo,REF,e_hype
2240,1987-02-19,38.64189911,globo,REF,e_hype
2241,1987-02-20,36.89590073,globo,REF,e_hype
2242,1987-02-21,35.54119873,globo,REF,e_hype
2243,1987-02-22,34.00059891,globo,REF,e_hype
2244,1987-02-23,32.12850189,globo,REF,e_hype
2245,1987-02-24,30.53039932,globo,REF,e_hype
2246,1987-02-25,29.21710014,globo,REF,e_hype
2247,1987-02-26,28.00329971,globo,REF,e_hype
2248,1987-02-27,26.88199997,globo,REF,e_hype
2249,1987-02-28,25.83959961,globo,REF,e_hype
2250,1987-03-01,24.84259987,globo,REF,e_hype
2251,1987-03-02,24.03720093,globo,REF,e_hype
2252,1987-03-03,24.48279953,globo,REF,e_hype
2253,1987-03-04,25.54840088,globo,REF,e_hype
2254,1987-03-05,26.14170074,globo,REF,e_hype
2255,1987-03-06,25.80760002,globo,REF,e_hype
2256,1987-03-07,25.11709976,globo,REF,e_hype
2257,1987-03-08,24.34009933,globo,REF,e_hype
2258,1987-03-09,23.55879974,globo,REF,e_hype
2259,1987-03-10,23.02980042,globo,REF,e_hype
2260,1987-03-11,22.40789986,globo,REF,e_hype
2261,1987-03-12,21.74010086,globo,REF,e_hype
2262,1987-03-13,21.11149979,globo,REF,e_hype
2263,1987-03-14,20.52869987,globo,REF,e_hype
2264,1987-03-15,20.05500031,globo,REF,e_hype
2265,1987-03-16,19.66430092,globo,REF,e_hype
2266,1987-03-17,19.48279953,globo,REF,e_hype
2267,1987-03-18,19.08779907,globo,REF,e_hype
2268,1987-03-19,18.69400024,globo,REF,e_hype
2269,1987-03-20,18.52949905,globo,REF,e_hype
2270,1987-03-21,24.89419937,globo,REF,e_hype
2271,1987-03-22,45.71390152,globo,REF,e_hype
2272,1987-03-23,61.76660156,globo,REF,e_hype
2273,1987-03-24,63.03150177,globo,REF,e_hype
2274,1987-03-25,59.18360138,globo,REF,e_hype
2275,1987-03-26,53.90000153,globo,REF,e_hype
2276,1987-03-27,48.29800034,globo,REF,e_hype
2277,1987-03-28,43.24269867,globo,REF,e_hype
2278,1987-03-29,39.23180008,globo,REF,e_hype
2279,1987-03-30,36.50030136,globo,REF,e_hype
2280,1987-03-31,34.82899857,globo,REF,e_hype
2281,1987-04-01,34.19029999,globo,REF,e_hype
2282,1987-04-02,34.61029816,globo,REF,e_hype
2283,1987-04-03,36.79880142,globo,REF,e_hype
2284,1987-04-04,37.7173996,globo,REF,e_hype
2285,1987-04-05,36.40019989,globo,REF,e_hype
2286,1987-04-06,34.25,globo,REF,e_hype
2287,1987-04-07,32.02840042,globo,REF,e_hype
2288,1987-04-08,29.9939003,globo,REF,e_hype
2289,1987-04-09,28.18689919,globo,REF,e_hype
2290,1987-04-10,26.60650063,globo,REF,e_hype
2291,1987-04-11,25.42950058,globo,REF,e_hype
2292,1987-04-12,24.61100006,globo,REF,e_hype
2293,1987-04-13,24.0632,globo,REF,e_hype
2294,1987-04-14,23.64579964,globo,REF,e_hype
2295,1987-04-15,23.30260086,globo,REF,e_hype
2296,1987-04-16,22.87459946,globo,REF,e_hype
2297,1987-04-17,22.22319984,globo,REF,e_hype
2298,1987-04-18,21.45019913,globo,REF,e_hype
2299,1987-04-19,20.61100006,globo,REF,e_hype
2300,1987-04-20,19.7541008,globo,REF,e_hype
2301,1987-04-21,18.94470024,globo,REF,e_hype
2302,1987-04-22,19.53240013,globo,REF,e_hype
2303,1987-04-23,19.97439957,globo,REF,e_hype
2304,1987-04-24,19.75090027,globo,REF,e_hype
2305,1987-04-25,19.13669968,globo,REF,e_hype
2306,1987-04-26,18.43700027,globo,REF,e_hype
2307,1987-04-27,17.90329933,globo,REF,e_hype
2308,1987-04-28,17.54829979,globo,REF,e_hype
2309,1987-04-29,17.29470062,globo,REF,e_hype
2310,1987-04-30,16.92830086,globo,REF,e_hype
2311,1987-05-01,16.89699936,globo,REF,e_hype
2312,1987-05-02,16.89699936,globo,REF,e_hype
2313,1987-05-03,16.89699936,globo,REF,e_hype
2314,1987-05-04,16.89699936,globo,REF,e_hype
2315,1987-05-05,16.89699936,globo,REF,e_hype
2316,1987-05-06,16.89699936,globo,REF,e_hype
2317,1987-05-07,16.89699936,globo,REF,e_hype
2318,1987-05-08,16.89699936,globo,REF,e_hype
2319,1987-05-09,17.20429993,globo,REF,e_hype
2320,1987-05-10,17.44479942,globo,REF,e_hype
2321,1987-05-11,16.89699936,globo,REF,e_hype
2322,1987-05-12,16.89699936,globo,REF,e_hype
2323,1987-05-13,16.89699936,globo,REF,e_hype
2324,1987-05-14,16.89699936,globo,REF,e_hype
2325,1987-05-15,16.89699936,globo,REF,e_hype
2326,1987-05-16,16.89699936,globo,REF,e_hype
2327,1987-05-17,16.89699936,globo,REF,e_hype
2328,1987-05-18,16.89699936,globo,REF,e_hype
2329,1987-05-19,16.89699936,globo,REF,e_hype
2330,1987-05-20,16.89699936,globo,REF,e_hype
2331,1987-05-21,16.89699936,globo,REF,e_hype
2332,1987-05-22,16.89699936,globo,REF,e_hype
2333,1987-05-23,16.89699936,globo,REF,e_hype
2334,1987-05-24,16.89699936,globo,REF,e_hype
2335,1987-05-25,16.89699936,globo,REF,e_hype
2336,1987-05-26,16.89699936,globo,REF,e_hype
2337,1987-05-27,16.89699936,globo,REF,e_hype
2338,1987-05-28,16.89699936,globo,REF,e_hype
2339,1987-05-29,16.89699936,globo,REF,e_hype
2340,1987-05-30,16.89699936,globo,REF,e_hype
2341,1987-05-31,16.89699936,globo,REF,e_hype
2342,1987-06-01,16.89699936,globo,REF,e_hype
2343,1987-06-02,16.89699936,globo,REF,e_hype
2344,1987-06-03,16.89699936,globo,REF,e_hype
2345,1987-06-04,16.89699936,globo,REF,e_hype
2346,1987-06-05,16.89699936,globo,REF,e_hype
2347,1987-06-06,16.89699936,globo,REF,e_hype
2348,1987-06-07,16.89699936,globo,REF,e_hype
2349,1987-06-08,16.89699936,globo,REF,e_hype
2350,1987-06-09,16.89699936,globo,REF,e_hype
2351,1987-06-10,16.89699936,globo,REF,e_hype
2352,1987-06-11,16.89699936,globo,REF,e_hype
2353,1987-06-12,16.89699936,globo,REF,e_hype
2354,1987-06-13,16.89699936,globo,REF,e_hype
2355,1987-06-14,16.89699936,globo,REF,e_hype
2356,1987-06-15,16.89699936,globo,REF,e_hype
2357,1987-06-16,16.89699936,globo,REF,e_hype
2358,1987-06-17,16.89699936,globo,REF,e_hype
2359,1987-06-18,16.89699936,globo,REF,e_hype
2360,1987-06-19,16.89699936,globo,REF,e_hype
2361,1987-06-20,16.89699936,globo,REF,e_hype
2362,1987-06-21,16.89699936,globo,REF,e_hype
2363,1987-06-22,16.89699936,globo,REF,e_hype
2364,1987-06-23,16.89699936,globo,REF,e_hype
2365,1987-06-24,16.89699936,globo,REF,e_hype
2366,1987-06-25,16.89699936,globo,REF,e_hype
2367,1987-06-26,16.89699936,globo,REF,e_hype
2368,1987-06-27,16.89699936,globo,REF,e_hype
2369,1987-06-28,16.89699936,globo,REF,e_hype
2370,1987-06-29,16.89699936,globo,REF,e_hype
2371,1987-06-30,16.89699936,globo,REF,e_hype
2372,1987-07-01,16.89699936,globo,REF,e_hype
2373,1987-07-02,16.89699936,globo,REF,e_hype
2374,1987-07-03,16.89699936,globo,REF,e_hype
2375,1987-07-04,16.89699936,globo,REF,e_hype
2376,1987-07-05,16.89699936,globo,REF,e_hype
2377,1987-07-06,16.89699936,globo,REF,e_hype
2378,1987-07-07,16.89699936,globo,REF,e_hype
2379,1987-07-08,16.89699936,globo,REF,e_hype
2380,1987-07-09,16.89699936,globo,REF,e_hype
2381,1987-07-10,16.89699936,globo,REF,e_hype
2382,1987-07-11,16.89699936,globo,REF,e_hype
2383,1987-07-12,16.89699936,globo,REF,e_hype
2384,1987-07-13,16.89699936,globo,REF,e_hype
2385,1987-07-14,16.89699936,globo,REF,e_hype
2386,1987-07-15,16.89699936,globo,REF,e_hype
2387,1987-07-16,16.89699936,globo,REF,e_hype
2388,1987-07-17,16.89699936,globo,REF,e_hype
2389,1987-07-18,16.89699936,globo,REF,e_hype
2390,1987-07-19,16.89699936,globo,REF,e_hype
2391,1987-07-20,16.89699936,globo,REF,e_hype
2392,1987-07-21,16.89699936,globo,REF,e_hype
2393,1987-07-22,16.89699936,globo,REF,e_hype
2394,1987-07-23,16.89699936,globo,REF,e_hype
2395,1987-07-24,16.89699936,globo,REF,e_hype
2396,1987-07-25,16.89699936,globo,REF,e_hype
2397,1987-07-26,16.89699936,globo,REF,e_hype
2398,1987-07-27,16.89699936,globo,REF,e_hype
2399,1987-07-28,16.89699936,globo,REF,e_hype
2400,1987-07-29,16.89699936,globo,REF,e_hype
2401,1987-07-30,8.000100136,globo,REF,e_hype
2402,1987-07-31,4.059999943,globo,REF,e_hype
2403,1987-08-01,4.528999805,globo,REF,e_hype
2404,1987-08-02,4.536099911,globo,REF,e_hype
2405,1987-08-03,4.224199772,globo,REF,e_hype
2406,1987-08-04,3.852200031,globo,REF,e_hype
2407,1987-08-05,3.721100092,globo,REF,e_hype
2408,1987-08-06,3.664200068,globo,REF,e_hype
2409,1987-08-07,3.488500118,globo,REF,e_hype
2410,1987-08-08,3.274100065,globo,REF,e_hype
2411,1987-08-09,3.115099907,globo,REF,e_hype
2412,1987-08-10,2.970999956,globo,REF,e_hype
2413,1987-08-11,2.790999889,globo,REF,e_hype
2414,1987-08-12,2.766499996,globo,REF,e_hype
2415,1987-08-13,2.828900099,globo,REF,e_hype
2416,1987-08-14,2.92050004,globo,REF,e_hype
2417,1987-08-15,2.75819993,globo,REF,e_hype
2418,1987-08-16,2.731100082,globo,REF,e_hype
2419,1987-08-17,2.925899982,globo,REF,e_hype
2420,1987-08-18,2.73119998,globo,REF,e_hype
2421,1987-08-19,2.494100094,globo,REF,e_hype
2422,1987-08-20,2.788199902,globo,REF,e_hype
2423,1987-08-21,2.765599966,globo,REF,e_hype
2424,1987-08-22,2.805900097,globo,REF,e_hype
2425,1987-08-23,2.746999979,globo,REF,e_hype
2426,1987-08-24,2.585000038,globo,REF,e_hype
2427,1987-08-25,2.486999989,globo,REF,e_hype
2428,1987-08-26,2.380800009,globo,REF,e_hype
2429,1987-08-27,2.310499907,globo,REF,e_hype
2430,1987-08-28,2.264600039,globo,REF,e_hype
2431,1987-08-29,2.364700079,globo,REF,e_hype
2432,1987-08-30,2.457499981,globo,REF,e_hype
2433,1987-08-31,2.392199993,globo,REF,e_hype
2434,1987-09-01,2.173599958,globo,REF,e_hype
2435,1987-09-02,2.129300117,globo,REF,e_hype
2436,1987-09-03,2.306799889,globo,REF,e_hype
2437,1987-09-04,2.613199949,globo,REF,e_hype
2438,1987-09-05,2.549599886,globo,REF,e_hype
2439,1987-09-06,2.636100054,globo,REF,e_hype
2440,1987-09-07,2.59100008,globo,REF,e_hype
2441,1987-09-08,2.522500038,globo,REF,e_hype
2442,1987-09-09,2.465500116,globo,REF,e_hype
2443,1987-09-10,2.419399977,globo,REF,e_hype
2444,1987-09-11,2.38560009,globo,REF,e_hype
2445,1987-09-12,2.34800005,globo,REF,e_hype
2446,1987-09-13,2.257800102,globo,REF,e_hype
2447,1987-09-14,2.162100077,globo,REF,e_hype
2448,1987-09-15,2.094199896,globo,REF,e_hype
2449,1987-09-16,2.094700098,globo,REF,e_hype
2450,1987-09-17,2.032700062,globo,REF,e_hype
2451,1987-09-18,2.027199984,globo,REF,e_hype
2452,1987-09-19,2.024100065,globo,REF,e_hype
2453,1987-09-20,2.054500103,globo,REF,e_hype
2454,1987-09-21,2.034199953,globo,REF,e_hype
2455,1987-09-22,2.017999887,globo,REF,e_hype
2456,1987-09-23,2.030699968,globo,REF,e_hype
2457,1987-09-24,2.029000044,globo,REF,e_hype
2458,1987-09-25,2.05340004,globo,REF,e_hype
2459,1987-09-26,1.977900028,globo,REF,e_hype
2460,1987-09-27,1.89260006,globo,REF,e_hype
2461,1987-09-28,2.070899963,globo,REF,e_hype
2462,1987-09-29,7.271999836,globo,REF,e_hype
2463,1987-09-30,6.494299889,globo,REF,e_hype
2464,1987-10-01,5.575900078,globo,REF,e_hype
2465,1987-10-02,5.486499786,globo,REF,e_hype
2466,1987-10-03,5.32889986,globo,REF,e_hype
2467,1987-10-04,5.017099857,globo,REF,e_hype
2468,1987-10-05,4.653100014,globo,REF,e_hype
2469,1987-10-06,4.26760006,globo,REF,e_hype
2470,1987-10-07,3.999500036,globo,REF,e_hype
2471,1987-10-08,16.89699936,globo,REF,e_hype
2472,1987-10-09,16.89699936,globo,REF,e_hype
2473,1987-10-10,16.89699936,globo,REF,e_hype
2474,1987-10-11,16.89699936,globo,REF,e_hype
2475,1987-10-12,16.89699936,globo,REF,e_hype
2476,1987-10-13,16.89699936,globo,REF,e_hype
2477,1987-10-14,16.89699936,globo,REF,e_hype
2478,1987-10-15,16.89699936,globo,REF,e_hype
2479,1987-10-16,16.89699936,globo,REF,e_hype
2480,1987-10-17,16.89699936,globo,REF,e_hype
2481,1987-10-18,11.21689987,globo,REF,e_hype
2482,1987-10-19,7.846700191,globo,REF,e_hype
2483,1987-10-20,7.178299904,globo,REF,e_hype
2484,1987-10-21,6.594900131,globo,REF,e_hype
2485,1987-10-22,6.06430006,globo,REF,e_hype
2486,1987-10-23,5.577700138,globo,REF,e_hype
2487,1987-10-24,5.121399879,globo,REF,e_hype
2488,1987-10-25,4.688600063,globo,REF,e_hype
2489,1987-10-26,4.289700031,globo,REF,e_hype
2490,1987-10-27,3.961299896,globo,REF,e_hype
2491,1987-10-28,3.697900057,globo,REF,e_hype
2492,1987-10-29,3.500299931,globo,REF,e_hype
2493,1987-10-30,8.071700096,globo,REF,e_hype
2494,1987-10-31,8.195199966,globo,REF,e_hype
2495,1987-11-01,7.408699989,globo,REF,e_hype
2496,1987-11-02,6.645999908,globo,REF,e_hype
2497,1987-11-03,11.22850037,globo,REF,e_hype
2498,1987-11-04,11.59939957,globo,REF,e_hype
2499,1987-11-05,10.0223999,globo,REF,e_hype
2500,1987-11-06,8.770400047,globo,REF,e_hype
2501,1987-11-07,7.929399967,globo,REF,e_hype
2502,1987-11-08,7.313000202,globo,REF,e_hype
2503,1987-11-09,6.793499947,globo,REF,e_hype
2504,1987-11-10,6.407700062,globo,REF,e_hype
2505,1987-11-11,15.83539963,globo,REF,e_hype
2506,1987-11-12,15.19480038,globo,REF,e_hype
2507,1987-11-13,13.19229984,globo,REF,e_hype
2508,1987-11-14,11.10099983,globo,REF,e_hype
2509,1987-11-15,9.713899612,globo,REF,e_hype
2510,1987-11-16,8.770299911,globo,REF,e_hype
2511,1987-11-17,8.158200264,globo,REF,e_hype
2512,1987-11-18,7.717000008,globo,REF,e_hype
2513,1987-11-19,7.487699986,globo,REF,e_hype
2514,1987-11-20,7.248099804,globo,REF,e_hype
2515,1987-11-21,10.08370018,globo,REF,e_hype
2516,1987-11-22,11.67980003,globo,REF,e_hype
2517,1987-11-23,12.63840008,globo,REF,e_hype
2518,1987-11-24,11.79039955,globo,REF,e_hype
2519,1987-11-25,10.84729958,globo,REF,e_hype
2520,1987-11-26,10.20499992,globo,REF,e_hype
2521,1987-11-27,10.38609982,globo,REF,e_hype
2522,1987-11-28,10.9968996,globo,REF,e_hype
2523,1987-11-29,11.20600033,globo,REF,e_hype
2524,1987-11-30,11.09959984,globo,REF,e_hype
2525,1987-12-01,10.78559971,globo,REF,e_hype
2526,1987-12-02,10.51939964,globo,REF,e_hype
2527,1987-12-03,10.12860012,globo,REF,e_hype
2528,1987-12-04,9.666999817,globo,REF,e_hype
2529,1987-12-05,9.183600426,globo,REF,e_hype
2530,1987-12-06,16.89699936,globo,REF,e_hype
2531,1987-12-07,16.89699936,globo,REF,e_hype
2532,1987-12-08,16.89699936,globo,REF,e_hype
2533,1987-12-09,16.89699936,globo,REF,e_hype
2534,1987-12-10,16.89699936,globo,REF,e_hype
2535,1987-12-11,16.89699936,globo,REF,e_hype
2536,1987-12-12,16.89699936,globo,REF,e_hype
2537,1987-12-13,16.89699936,globo,REF,e_hype
2538,1987-12-14,16.89699936,globo,REF,e_hype
2539,1987-12-15,16.89699936,globo,REF,e_hype
2540,1987-12-16,16.89699936,globo,REF,e_hype
2541,1987-12-17,16.89699936,globo,REF,e_hype
2542,1987-12-18,16.89699936,globo,REF,e_hype
2543,1987-12-19,16.89699936,globo,REF,e_hype
2544,1987-12-20,16.89699936,globo,REF,e_hype
2545,1987-12-21,16.89699936,globo,REF,e_hype
2546,1987-12-22,16.89699936,globo,REF,e_hype
2547,1987-12-23,16.89699936,globo,REF,e_hype
2548,1987-12-24,16.89699936,globo,REF,e_hype
2549,1987-12-25,16.89699936,globo,REF,e_hype
2550,1987-12-26,16.89699936,globo,REF,e_hype
2551,1987-12-27,16.89699936,globo,REF,e_hype
2552,1987-12-28,16.89699936,globo,REF,e_hype
2553,1987-12-29,16.89699936,globo,REF,e_hype
2554,1987-12-30,16.89699936,globo,REF,e_hype
2555,1987-12-31,16.89699936,globo,REF,e_hype
2556,1988-01-01,16.89699936,globo,REF,e_hype
2557,1988-01-02,16.89699936,globo,REF,e_hype
2558,1988-01-03,16.89699936,globo,REF,e_hype
2559,1988-01-04,16.89699936,globo,REF,e_hype
2560,1988-01-05,16.89699936,globo,REF,e_hype
2561,1988-01-06,16.89699936,globo,REF,e_hype
2562,1988-01-07,16.89699936,globo,REF,e_hype
2563,1988-01-08,16.89699936,globo,REF,e_hype
2564,1988-01-09,16.89699936,globo,REF,e_hype
2565,1988-01-10,16.89699936,globo,REF,e_hype
2566,1988-01-11,16.89699936,globo,REF,e_hype
2567,1988-01-12,16.89699936,globo,REF,e_hype
2568,1988-01-13,16.89699936,globo,REF,e_hype
2569,1988-01-14,16.89699936,globo,REF,e_hype
2570,1988-01-15,16.89699936,globo,REF,e_hype
2571,1988-01-16,15.66839981,globo,REF,e_hype
2572,1988-01-17,6.998400211,globo,REF,e_hype
2573,1988-01-18,6.833499908,globo,REF,e_hype
2574,1988-01-19,6.71239996,globo,REF,e_hype
2575,1988-01-20,6.566599846,globo,REF,e_hype
2576,1988-01-21,6.507599831,globo,REF,e_hype
2577,1988-01-22,6.533699989,globo,REF,e_hype
2578,1988-01-23,6.748400211,globo,REF,e_hype
2579,1988-01-24,6.853899956,globo,REF,e_hype
2580,1988-01-25,6.811500072,globo,REF,e_hype
2581,1988-01-26,7.018499851,globo,REF,e_hype
2582,1988-01-27,7.732299805,globo,REF,e_hype
2583,1988-01-28,8.036800385,globo,REF,e_hype
2584,1988-01-29,7.979300022,globo,REF,e_hype
2585,1988-01-30,16.89699936,globo,REF,e_hype
2586,1988-01-31,16.89699936,globo,REF,e_hype
2587,1988-02-01,16.89699936,globo,REF,e_hype
2588,1988-02-02,16.89699936,globo,REF,e_hype
2589,1988-02-03,16.89699936,globo,REF,e_hype
2590,1988-02-04,14.84669971,globo,REF,e_hype
2591,1988-02-05,13.54119968,globo,REF,e_hype
2592,1988-02-06,13.97070026,globo,REF,e_hype
2593,1988-02-07,13.88300037,globo,REF,e_hype
2594,1988-02-08,13.44200039,globo,REF,e_hype
2595,1988-02-09,13.27320004,globo,REF,e_hype
2596,1988-02-10,15.49069977,globo,REF,e_hype
2597,1988-02-11,15.65629959,globo,REF,e_hype
2598,1988-02-12,15.36170006,globo,REF,e_hype
2599,1988-02-13,14.89459991,globo,REF,e_hype
2600,1988-02-14,14.76480007,globo,REF,e_hype
2601,1988-02-15,14.44079971,globo,REF,e_hype
2602,1988-02-16,13.92660046,globo,REF,e_hype
2603,1988-02-17,13.32649994,globo,REF,e_hype
2604,1988-02-18,12.73379993,globo,REF,e_hype
2605,1988-02-19,12.16030025,globo,REF,e_hype
2606,1988-02-20,11.77910042,globo,REF,e_hype
2607,1988-02-21,11.27799988,globo,REF,e_hype
2608,1988-02-22,10.86410046,globo,REF,e_hype
2609,1988-02-23,10.49250031,globo,REF,e_hype
