,model,catchment,scenario,Date,value
109,e_hype,black,REF,1981-04-20,129.431
110,e_hype,black,REF,1981-04-21,123.305
111,e_hype,black,REF,1981-04-22,113.401
112,e_hype,black,REF,1981-04-23,103.782
113,e_hype,black,REF,1981-04-24,95.205
114,e_hype,black,REF,1981-04-25,88.175
115,e_hype,black,REF,1981-04-26,83.718
116,e_hype,black,REF,1981-04-27,103.599
117,e_hype,black,REF,1981-04-28,108.854
118,e_hype,black,REF,1981-04-29,106.413
119,e_hype,black,REF,1981-04-30,98.025
120,e_hype,black,REF,1981-05-01,88.242
121,e_hype,black,REF,1981-05-02,80.128
122,e_hype,black,REF,1981-05-03,75.207
123,e_hype,black,REF,1981-05-04,82.538
124,e_hype,black,REF,1981-05-05,148.382
125,e_hype,black,REF,1981-05-06,156.528
126,e_hype,black,REF,1981-05-07,151.005
127,e_hype,black,REF,1981-05-08,134.68
128,e_hype,black,REF,1981-05-09,115.653
129,e_hype,black,REF,1981-05-10,98.639
130,e_hype,black,REF,1981-05-11,85.165
131,e_hype,black,REF,1981-05-12,80.814
132,e_hype,black,REF,1981-05-13,83.493
133,e_hype,black,REF,1981-05-14,91.022
134,e_hype,black,REF,1981-05-15,87.832
135,e_hype,black,REF,1981-05-16,81.584
136,e_hype,black,REF,1981-05-17,84.977
137,e_hype,black,REF,1981-05-18,85.441
138,e_hype,black,REF,1981-05-19,80.026
139,e_hype,black,REF,1981-05-20,73.021
140,e_hype,black,REF,1981-05-21,67.022
141,e_hype,black,REF,1981-05-22,61.774
142,e_hype,black,REF,1981-05-23,63.789
143,e_hype,black,REF,1981-05-24,64.038
144,e_hype,black,REF,1981-05-25,63.111
145,e_hype,black,REF,1981-05-26,60.357
146,e_hype,black,REF,1981-05-27,56.811
147,e_hype,black,REF,1981-05-28,53.189
148,e_hype,black,REF,1981-05-29,49.716
149,e_hype,black,REF,1981-05-30,46.388
150,e_hype,black,REF,1981-05-31,43.456
151,e_hype,black,REF,1981-06-01,40.878
152,e_hype,black,REF,1981-06-02,38.452
153,e_hype,black,REF,1981-06-03,36.163
154,e_hype,black,REF,1981-06-04,34.017
155,e_hype,black,REF,1981-06-05,32.148
156,e_hype,black,REF,1981-06-06,30.459
157,e_hype,black,REF,1981-06-07,28.91
158,e_hype,black,REF,1981-06-08,27.528
159,e_hype,black,REF,1981-06-09,26.496
160,e_hype,black,REF,1981-06-10,25.837
161,e_hype,black,REF,1981-06-11,25.589
162,e_hype,black,REF,1981-06-12,26.054
163,e_hype,black,REF,1981-06-13,26.042
164,e_hype,black,REF,1981-06-14,26.099
165,e_hype,black,REF,1981-06-15,25.734
166,e_hype,black,REF,1981-06-16,24.911
167,e_hype,black,REF,1981-06-17,23.659
168,e_hype,black,REF,1981-06-18,22.586
169,e_hype,black,REF,1981-06-19,22.76
170,e_hype,black,REF,1981-06-20,22.238
171,e_hype,black,REF,1981-06-21,22.142
172,e_hype,black,REF,1981-06-22,22.059
173,e_hype,black,REF,1981-06-23,22.014
174,e_hype,black,REF,1981-06-24,21.699
175,e_hype,black,REF,1981-06-25,20.533
176,e_hype,black,REF,1981-06-26,18.579
177,e_hype,black,REF,1981-06-27,17.517
178,e_hype,black,REF,1981-06-28,17.187
179,e_hype,black,REF,1981-06-29,16.317
180,e_hype,black,REF,1981-06-30,16.489
181,e_hype,black,REF,1981-07-01,17.812
182,e_hype,black,REF,1981-07-02,18.223
183,e_hype,black,REF,1981-07-03,17.113
184,e_hype,black,REF,1981-07-04,16.785
185,e_hype,black,REF,1981-07-05,18.158
186,e_hype,black,REF,1981-07-06,18.803
187,e_hype,black,REF,1981-07-07,18.797
188,e_hype,black,REF,1981-07-08,18.628
189,e_hype,black,REF,1981-07-09,17.837
190,e_hype,black,REF,1981-07-10,17.752
191,e_hype,black,REF,1981-07-11,17.182
192,e_hype,black,REF,1981-07-12,19.348
193,e_hype,black,REF,1981-07-13,36.706
194,e_hype,black,REF,1981-07-14,36.064
195,e_hype,black,REF,1981-07-15,35.142
196,e_hype,black,REF,1981-07-16,36.543
197,e_hype,black,REF,1981-07-17,35.57
198,e_hype,black,REF,1981-07-18,33.895
199,e_hype,black,REF,1981-07-19,32.198
200,e_hype,black,REF,1981-07-20,31.374
201,e_hype,black,REF,1981-07-21,30.356
202,e_hype,black,REF,1981-07-22,28.877
203,e_hype,black,REF,1981-07-23,26.738
204,e_hype,black,REF,1981-07-24,23.923
205,e_hype,black,REF,1981-07-25,20.955
206,e_hype,black,REF,1981-07-26,20.953
207,e_hype,black,REF,1981-07-27,21.944
208,e_hype,black,REF,1981-07-28,22.188
209,e_hype,black,REF,1981-07-29,22.072
210,e_hype,black,REF,1981-07-30,21.558
211,e_hype,black,REF,1981-07-31,20.141
212,e_hype,black,REF,1981-08-01,18.19
213,e_hype,black,REF,1981-08-02,16.332
214,e_hype,black,REF,1981-08-03,14.328
215,e_hype,black,REF,1981-08-04,13.779
216,e_hype,black,REF,1981-08-05,15.146
217,e_hype,black,REF,1981-08-06,17.544
218,e_hype,black,REF,1981-08-07,19.354
219,e_hype,black,REF,1981-08-08,22.429
220,e_hype,black,REF,1981-08-09,23.917
221,e_hype,black,REF,1981-08-10,24.169
222,e_hype,black,REF,1981-08-11,24.027
223,e_hype,black,REF,1981-08-12,23.627
224,e_hype,black,REF,1981-08-13,15.533
225,e_hype,black,REF,1981-08-14,13.026
226,e_hype,black,REF,1981-08-15,18.193
227,e_hype,black,REF,1981-08-16,23.057
228,e_hype,black,REF,1981-08-17,23.171
229,e_hype,black,REF,1981-08-18,22.319
230,e_hype,black,REF,1981-08-19,26.332
231,e_hype,black,REF,1981-08-20,29.078
232,e_hype,black,REF,1981-08-21,28.199
233,e_hype,black,REF,1981-08-22,29.903
234,e_hype,black,REF,1981-08-23,28.345
235,e_hype,black,REF,1981-08-24,29.486
236,e_hype,black,REF,1981-08-25,37.327
237,e_hype,black,REF,1981-08-26,42.956
238,e_hype,black,REF,1981-08-27,41.3
239,e_hype,black,REF,1981-08-28,37.401
240,e_hype,black,REF,1981-08-29,33.465
241,e_hype,black,REF,1981-08-30,29.679
242,e_hype,black,REF,1981-08-31,26.306
243,e_hype,black,REF,1981-09-01,23.232
244,e_hype,black,REF,1981-09-02,20.643
245,e_hype,black,REF,1981-09-03,18.579
246,e_hype,black,REF,1981-09-04,27.372
247,e_hype,black,REF,1981-09-05,27.989
248,e_hype,black,REF,1981-09-06,56.892
249,e_hype,black,REF,1981-09-07,61.328
250,e_hype,black,REF,1981-09-08,55.681
251,e_hype,black,REF,1981-09-09,47.691
252,e_hype,black,REF,1981-09-10,40.704
253,e_hype,black,REF,1981-09-11,35.451
254,e_hype,black,REF,1981-09-12,33.313
255,e_hype,black,REF,1981-09-13,31.269
256,e_hype,black,REF,1981-09-14,29.08
257,e_hype,black,REF,1981-09-15,62.504
258,e_hype,black,REF,1981-09-16,56.556
259,e_hype,black,REF,1981-09-17,46.4
260,e_hype,black,REF,1981-09-18,38.56
261,e_hype,black,REF,1981-09-19,32.874
262,e_hype,black,REF,1981-09-20,28.811
263,e_hype,black,REF,1981-09-21,25.585
264,e_hype,black,REF,1981-09-22,22.985
265,e_hype,black,REF,1981-09-23,20.817
266,e_hype,black,REF,1981-09-24,18.867
267,e_hype,black,REF,1981-09-25,17.287
268,e_hype,black,REF,1981-09-26,15.858
269,e_hype,black,REF,1981-09-27,14.519
270,e_hype,black,REF,1981-09-28,21.238
271,e_hype,black,REF,1981-09-29,81.092
272,e_hype,black,REF,1981-09-30,77.785
273,e_hype,black,REF,1981-10-01,64.246
274,e_hype,black,REF,1981-10-02,52.07
275,e_hype,black,REF,1981-10-03,69.845
276,e_hype,black,REF,1981-10-04,71.42
277,e_hype,black,REF,1981-10-05,62.003
278,e_hype,black,REF,1981-10-06,52.087
279,e_hype,black,REF,1981-10-07,43.977
280,e_hype,black,REF,1981-10-08,38.343
281,e_hype,black,REF,1981-10-09,34.28
282,e_hype,black,REF,1981-10-10,31.089
283,e_hype,black,REF,1981-10-11,28.418
284,e_hype,black,REF,1981-10-12,26.168
285,e_hype,black,REF,1981-10-13,46.18
286,e_hype,black,REF,1981-10-14,49.414
287,e_hype,black,REF,1981-10-15,44.197
288,e_hype,black,REF,1981-10-16,38.852
289,e_hype,black,REF,1981-10-17,34.416
290,e_hype,black,REF,1981-10-18,30.963
291,e_hype,black,REF,1981-10-19,28.191
292,e_hype,black,REF,1981-10-20,25.855
293,e_hype,black,REF,1981-10-21,23.827
294,e_hype,black,REF,1981-10-22,22.507
295,e_hype,black,REF,1981-10-23,85.109
296,e_hype,black,REF,1981-10-24,212.246
297,e_hype,black,REF,1981-10-25,210.653
298,e_hype,black,REF,1981-10-26,174.838
299,e_hype,black,REF,1981-10-27,432.024
300,e_hype,black,REF,1981-10-28,402.527
301,e_hype,black,REF,1981-10-29,316.949
302,e_hype,black,REF,1981-10-30,240.158
303,e_hype,black,REF,1981-10-31,185.299
304,e_hype,black,REF,1981-11-01,147.215
305,e_hype,black,REF,1981-11-02,119.686
306,e_hype,black,REF,1981-11-03,99.185
307,e_hype,black,REF,1981-11-04,84.137
308,e_hype,black,REF,1981-11-05,73.553
309,e_hype,black,REF,1981-11-06,66.745
310,e_hype,black,REF,1981-11-07,66.21
311,e_hype,black,REF,1981-11-08,64.337
312,e_hype,black,REF,1981-11-09,67.264
313,e_hype,black,REF,1981-11-10,65.203
314,e_hype,black,REF,1981-11-11,61.96
315,e_hype,black,REF,1981-11-12,59.077
316,e_hype,black,REF,1981-11-13,56.49
317,e_hype,black,REF,1981-11-14,55.061
318,e_hype,black,REF,1981-11-15,72.349
319,e_hype,black,REF,1981-11-16,81.672
320,e_hype,black,REF,1981-11-17,86.622
321,e_hype,black,REF,1981-11-18,80.404
322,e_hype,black,REF,1981-11-19,72.564
323,e_hype,black,REF,1981-11-20,66.197
324,e_hype,black,REF,1981-11-21,64.778
325,e_hype,black,REF,1981-11-22,63.04
326,e_hype,black,REF,1981-11-23,60.85
327,e_hype,black,REF,1981-11-24,60.622
328,e_hype,black,REF,1981-11-25,62.637
329,e_hype,black,REF,1981-11-26,67.373
330,e_hype,black,REF,1981-11-27,70.476
331,e_hype,black,REF,1981-11-28,67.831
332,e_hype,black,REF,1981-11-29,81.362
333,e_hype,black,REF,1981-11-30,90.81
334,e_hype,black,REF,1981-12-01,86.332
335,e_hype,black,REF,1981-12-02,97.788
336,e_hype,black,REF,1981-12-03,107.21
337,e_hype,black,REF,1981-12-04,101.684
338,e_hype,black,REF,1981-12-05,91.846
339,e_hype,black,REF,1981-12-06,81.59
340,e_hype,black,REF,1981-12-07,122.432
341,e_hype,black,REF,1981-12-08,143.503
342,e_hype,black,REF,1981-12-09,174.803
343,e_hype,black,REF,1981-12-10,188.87
344,e_hype,black,REF,1981-12-11,209.169
345,e_hype,black,REF,1981-12-12,325.056
346,e_hype,black,REF,1981-12-13,487.595
347,e_hype,black,REF,1981-12-14,473.699
348,e_hype,black,REF,1981-12-15,401.385
349,e_hype,black,REF,1981-12-16,386.811
350,e_hype,black,REF,1981-12-17,344.544
351,e_hype,black,REF,1981-12-18,304.335
352,e_hype,black,REF,1981-12-19,319.053
353,e_hype,black,REF,1981-12-20,314.688
354,e_hype,black,REF,1981-12-21,300.91
355,e_hype,black,REF,1981-12-22,271.41
356,e_hype,black,REF,1981-12-23,235.333
357,e_hype,black,REF,1981-12-24,216.354
358,e_hype,black,REF,1981-12-25,293.783
359,e_hype,black,REF,1981-12-26,314.685
360,e_hype,black,REF,1981-12-27,299.727
361,e_hype,black,REF,1981-12-28,269.7
362,e_hype,black,REF,1981-12-29,229.81
363,e_hype,black,REF,1981-12-30,237.829
364,e_hype,black,REF,1981-12-31,237.37
365,e_hype,black,REF,1982-01-01,231.318
366,e_hype,black,REF,1982-01-02,251.929
367,e_hype,black,REF,1982-01-03,257.037
368,e_hype,black,REF,1982-01-04,239.522
369,e_hype,black,REF,1982-01-05,212.68
370,e_hype,black,REF,1982-01-06,183.727
371,e_hype,black,REF,1982-01-07,162.548
372,e_hype,black,REF,1982-01-08,142.585
373,e_hype,black,REF,1982-01-09,125.837
374,e_hype,black,REF,1982-01-10,129.443
375,e_hype,black,REF,1982-01-11,145.814
376,e_hype,black,REF,1982-01-12,163.575
377,e_hype,black,REF,1982-01-13,178.473
378,e_hype,black,REF,1982-01-14,177.243
379,e_hype,black,REF,1982-01-15,162.579
380,e_hype,black,REF,1982-01-16,144.16
381,e_hype,black,REF,1982-01-17,126.734
382,e_hype,black,REF,1982-01-18,112.36
383,e_hype,black,REF,1982-01-19,101.142
384,e_hype,black,REF,1982-01-20,92.526
385,e_hype,black,REF,1982-01-21,85.949
386,e_hype,black,REF,1982-01-22,80.8
387,e_hype,black,REF,1982-01-23,76.519
388,e_hype,black,REF,1982-01-24,72.954
389,e_hype,black,REF,1982-01-25,69.788
390,e_hype,black,REF,1982-01-26,66.813
391,e_hype,black,REF,1982-01-27,63.986
392,e_hype,black,REF,1982-01-28,61.445
393,e_hype,black,REF,1982-01-29,59.164
394,e_hype,black,REF,1982-01-30,57.03
395,e_hype,black,REF,1982-01-31,54.965
396,e_hype,black,REF,1982-02-01,57.085
397,e_hype,black,REF,1982-02-02,57.074
398,e_hype,black,REF,1982-02-03,56.083
399,e_hype,black,REF,1982-02-04,54.584
400,e_hype,black,REF,1982-02-05,52.892
401,e_hype,black,REF,1982-02-06,51.18
402,e_hype,black,REF,1982-02-07,49.518
403,e_hype,black,REF,1982-02-08,47.888
404,e_hype,black,REF,1982-02-09,46.376
405,e_hype,black,REF,1982-02-10,45.236
406,e_hype,black,REF,1982-02-11,44.035
407,e_hype,black,REF,1982-02-12,42.855
408,e_hype,black,REF,1982-02-13,41.721
409,e_hype,black,REF,1982-02-14,40.609
410,e_hype,black,REF,1982-02-15,39.566
411,e_hype,black,REF,1982-02-16,38.871
412,e_hype,black,REF,1982-02-17,38.108
413,e_hype,black,REF,1982-02-18,37.89
414,e_hype,black,REF,1982-02-19,37.644
415,e_hype,black,REF,1982-02-20,37.271
416,e_hype,black,REF,1982-02-21,36.804
417,e_hype,black,REF,1982-02-22,36.376
418,e_hype,black,REF,1982-02-23,35.845
419,e_hype,black,REF,1982-02-24,35.386
420,e_hype,black,REF,1982-02-25,45.138
421,e_hype,black,REF,1982-02-26,53.82
422,e_hype,black,REF,1982-02-27,56.446
423,e_hype,black,REF,1982-02-28,60.283
424,e_hype,black,REF,1982-03-01,61.16
425,e_hype,black,REF,1982-03-02,60.768
426,e_hype,black,REF,1982-03-03,62.954
427,e_hype,black,REF,1982-03-04,65.04
428,e_hype,black,REF,1982-03-05,67.481
429,e_hype,black,REF,1982-03-06,74.386
430,e_hype,black,REF,1982-03-07,80.486
431,e_hype,black,REF,1982-03-08,85.501
432,e_hype,black,REF,1982-03-09,84.907
433,e_hype,black,REF,1982-03-10,81.365
434,e_hype,black,REF,1982-03-11,84.842
435,e_hype,black,REF,1982-03-12,90.927
436,e_hype,black,REF,1982-03-13,98.47
437,e_hype,black,REF,1982-03-14,100.342
438,e_hype,black,REF,1982-03-15,107.08
439,e_hype,black,REF,1982-03-16,103.339
440,e_hype,black,REF,1982-03-17,96.394
441,e_hype,black,REF,1982-03-18,89.457
442,e_hype,black,REF,1982-03-19,123.552
443,e_hype,black,REF,1982-03-20,132.316
444,e_hype,black,REF,1982-03-21,132.347
445,e_hype,black,REF,1982-03-22,130.003
446,e_hype,black,REF,1982-03-23,121.838
447,e_hype,black,REF,1982-03-24,114.755
448,e_hype,black,REF,1982-03-25,104.395
449,e_hype,black,REF,1982-03-26,93.614
450,e_hype,black,REF,1982-03-27,84.799
451,e_hype,black,REF,1982-03-28,82.544
452,e_hype,black,REF,1982-03-29,87.724
453,e_hype,black,REF,1982-03-30,144.457
454,e_hype,black,REF,1982-03-31,182.753
455,e_hype,black,REF,1982-04-01,213.691
456,e_hype,black,REF,1982-04-02,225.559
457,e_hype,black,REF,1982-04-03,222.331
458,e_hype,black,REF,1982-04-04,208.946
459,e_hype,black,REF,1982-04-05,188.256
460,e_hype,black,REF,1982-04-06,171.18
461,e_hype,black,REF,1982-04-07,161.37
462,e_hype,black,REF,1982-04-08,156.619
463,e_hype,black,REF,1982-04-09,154.038
464,e_hype,black,REF,1982-04-10,150.509
465,e_hype,black,REF,1982-04-11,139.886
466,e_hype,black,REF,1982-04-12,126.486
467,e_hype,black,REF,1982-04-13,115.696
468,e_hype,black,REF,1982-04-14,110.662
469,e_hype,black,REF,1982-04-15,109.391
470,e_hype,black,REF,1982-04-16,107.106
471,e_hype,black,REF,1982-04-17,103.199
472,e_hype,black,REF,1982-04-18,97.278
473,e_hype,black,REF,1982-04-19,91.258
474,e_hype,black,REF,1982-04-20,85.455
475,e_hype,black,REF,1982-04-21,80.598
476,e_hype,black,REF,1982-04-22,76.086
477,e_hype,black,REF,1982-04-23,72.077
478,e_hype,black,REF,1982-04-24,69.257
479,e_hype,black,REF,1982-04-25,67.046
480,e_hype,black,REF,1982-04-26,65.597
481,e_hype,black,REF,1982-04-27,64.701
482,e_hype,black,REF,1982-04-28,66.58
483,e_hype,black,REF,1982-04-29,68.291
484,e_hype,black,REF,1982-04-30,68.416
485,e_hype,black,REF,1982-05-01,68.839
486,e_hype,black,REF,1982-05-02,71.092
487,e_hype,black,REF,1982-05-03,74.132
488,e_hype,black,REF,1982-05-04,75.933
489,e_hype,black,REF,1982-05-05,76.492
490,e_hype,black,REF,1982-05-06,76.829
491,e_hype,black,REF,1982-05-07,74.865
492,e_hype,black,REF,1982-05-08,70.356
493,e_hype,black,REF,1982-05-09,64.027
494,e_hype,black,REF,1982-05-10,56.876
495,e_hype,black,REF,1982-05-11,50.208
496,e_hype,black,REF,1982-05-12,44.338
497,e_hype,black,REF,1982-05-13,39.788
498,e_hype,black,REF,1982-05-14,36.622
499,e_hype,black,REF,1982-05-15,35.84
500,e_hype,black,REF,1982-05-16,39.572
501,e_hype,black,REF,1982-05-17,41.073
502,e_hype,black,REF,1982-05-18,39.913
503,e_hype,black,REF,1982-05-19,37.454
504,e_hype,black,REF,1982-05-20,35.157
505,e_hype,black,REF,1982-05-21,33.145
506,e_hype,black,REF,1982-05-22,31.458
507,e_hype,black,REF,1982-05-23,29.929
508,e_hype,black,REF,1982-05-24,28.546
509,e_hype,black,REF,1982-05-25,27.42
510,e_hype,black,REF,1982-05-26,27.34
511,e_hype,black,REF,1982-05-27,27.963
512,e_hype,black,REF,1982-05-28,28.245
513,e_hype,black,REF,1982-05-29,27.962
514,e_hype,black,REF,1982-05-30,27.4
515,e_hype,black,REF,1982-05-31,27.019
516,e_hype,black,REF,1982-06-01,26.642
517,e_hype,black,REF,1982-06-02,26.095
518,e_hype,black,REF,1982-06-03,25.396
519,e_hype,black,REF,1982-06-04,24.49
520,e_hype,black,REF,1982-06-05,23.482
521,e_hype,black,REF,1982-06-06,22.686
522,e_hype,black,REF,1982-06-07,22.234
523,e_hype,black,REF,1982-06-08,22.183
524,e_hype,black,REF,1982-06-09,22.603
525,e_hype,black,REF,1982-06-10,22.923
526,e_hype,black,REF,1982-06-11,23.183
527,e_hype,black,REF,1982-06-12,23.151
528,e_hype,black,REF,1982-06-13,23.233
529,e_hype,black,REF,1982-06-14,24.687
530,e_hype,black,REF,1982-06-15,28.064
531,e_hype,black,REF,1982-06-16,28.632
532,e_hype,black,REF,1982-06-17,28.06
533,e_hype,black,REF,1982-06-18,26.863
534,e_hype,black,REF,1982-06-19,24.806
535,e_hype,black,REF,1982-06-20,22.842
536,e_hype,black,REF,1982-06-21,21.012
537,e_hype,black,REF,1982-06-22,19.841
538,e_hype,black,REF,1982-06-23,18.497
539,e_hype,black,REF,1982-06-24,16.268
540,e_hype,black,REF,1982-06-25,15.149
541,e_hype,black,REF,1982-06-26,13.78
542,e_hype,black,REF,1982-06-27,13.77
543,e_hype,black,REF,1982-06-28,17.642
544,e_hype,black,REF,1982-06-29,19.036
545,e_hype,black,REF,1982-06-30,18.514
546,e_hype,black,REF,1982-07-01,18.873
547,e_hype,black,REF,1982-07-02,19.088
548,e_hype,black,REF,1982-07-03,17.994
549,e_hype,black,REF,1982-07-04,15.906
550,e_hype,black,REF,1982-07-05,15.484
551,e_hype,black,REF,1982-07-06,15.261
552,e_hype,black,REF,1982-07-07,28.254
553,e_hype,black,REF,1982-07-08,30.955
554,e_hype,black,REF,1982-07-09,28.692
555,e_hype,black,REF,1982-07-10,25.802
556,e_hype,black,REF,1982-07-11,23.788
557,e_hype,black,REF,1982-07-12,22.883
558,e_hype,black,REF,1982-07-13,61.611
559,e_hype,black,REF,1982-07-14,50.863
560,e_hype,black,REF,1982-07-15,40.569
561,e_hype,black,REF,1982-07-16,32.954
562,e_hype,black,REF,1982-07-17,28.127
563,e_hype,black,REF,1982-07-18,25.287
564,e_hype,black,REF,1982-07-19,23.147
565,e_hype,black,REF,1982-07-20,21.14
566,e_hype,black,REF,1982-07-21,19.385
567,e_hype,black,REF,1982-07-22,18.154
568,e_hype,black,REF,1982-07-23,17.559
569,e_hype,black,REF,1982-07-24,17.122
570,e_hype,black,REF,1982-07-25,16.997
571,e_hype,black,REF,1982-07-26,29.603
572,e_hype,black,REF,1982-07-27,27.915
573,e_hype,black,REF,1982-07-28,27.694
574,e_hype,black,REF,1982-07-29,27.917
575,e_hype,black,REF,1982-07-30,26.584
576,e_hype,black,REF,1982-07-31,20.724
577,e_hype,black,REF,1982-08-01,14.922
578,e_hype,black,REF,1982-08-02,12.184
579,e_hype,black,REF,1982-08-03,9.799
580,e_hype,black,REF,1982-08-04,7.043
581,e_hype,black,REF,1982-08-05,6.524
582,e_hype,black,REF,1982-08-06,6.205
583,e_hype,black,REF,1982-08-07,5.486
584,e_hype,black,REF,1982-08-08,5.463
585,e_hype,black,REF,1982-08-09,5.896
586,e_hype,black,REF,1982-08-10,10.654
587,e_hype,black,REF,1982-08-11,14.149
588,e_hype,black,REF,1982-08-12,17.832
589,e_hype,black,REF,1982-08-13,17.068
590,e_hype,black,REF,1982-08-14,15.281
591,e_hype,black,REF,1982-08-15,12.642
592,e_hype,black,REF,1982-08-16,10.277
593,e_hype,black,REF,1982-08-17,8.924
594,e_hype,black,REF,1982-08-18,8.884
595,e_hype,black,REF,1982-08-19,8.465
596,e_hype,black,REF,1982-08-20,7.354
597,e_hype,black,REF,1982-08-21,6.008
598,e_hype,black,REF,1982-08-22,31.995
599,e_hype,black,REF,1982-08-23,25.817
600,e_hype,black,REF,1982-08-24,20.38
601,e_hype,black,REF,1982-08-25,16.37
602,e_hype,black,REF,1982-08-26,13.27
603,e_hype,black,REF,1982-08-27,10.94
604,e_hype,black,REF,1982-08-28,8.295
605,e_hype,black,REF,1982-08-29,6.388
606,e_hype,black,REF,1982-08-30,5.916
