,Date,River discharge (m3/s)
73,1981-03-15,185.6002960205078
74,1981-03-16,180.11239624023438
75,1981-03-17,170.9333038330078
76,1981-03-18,174.60690307617188
77,1981-03-19,231.85189819335938
78,1981-03-20,225.05960083007812
79,1981-03-21,190.7357940673828
80,1981-03-22,164.8903045654297
81,1981-03-23,151.29010009765625
82,1981-03-24,142.66769409179688
83,1981-03-25,139.34129333496094
84,1981-03-26,138.85279846191406
85,1981-03-27,139.92599487304688
86,1981-03-28,136.4322052001953
87,1981-03-29,129.35589599609375
88,1981-03-30,120.11160278320312
89,1981-03-31,111.89510345458984
90,1981-04-01,105.08100128173828
91,1981-04-02,99.57489776611328
92,1981-04-03,94.9927978515625
93,1981-04-04,92.06539916992188
94,1981-04-05,86.86620330810547
95,1981-04-06,81.7863998413086
96,1981-04-07,76.93920135498047
97,1981-04-08,72.72930145263672
98,1981-04-09,69.53990173339844
99,1981-04-10,66.89360046386719
100,1981-04-11,64.4093017578125
101,1981-04-12,63.02859878540039
102,1981-04-13,64.11479949951172
103,1981-04-14,61.34920120239258
104,1981-04-15,58.19599914550781
105,1981-04-16,55.25870132446289
106,1981-04-17,53.93939971923828
107,1981-04-18,81.08350372314453
108,1981-04-19,83.27989959716797
109,1981-04-20,85.53279876708984
110,1981-04-21,75.63680267333984
111,1981-04-22,70.52050018310547
112,1981-04-23,66.36900329589844
113,1981-04-24,62.38249969482422
114,1981-04-25,59.406700134277344
115,1981-04-26,57.602500915527344
116,1981-04-27,62.85260009765625
117,1981-04-28,63.42839813232422
118,1981-04-29,61.97840118408203
119,1981-04-30,61.37630081176758
120,1981-05-01,58.85689926147461
121,1981-05-02,55.744598388671875
122,1981-05-03,52.78960037231445
123,1981-05-04,56.447898864746094
124,1981-05-05,68.11509704589844
125,1981-05-06,64.80740356445312
126,1981-05-07,59.23789978027344
127,1981-05-08,55.0359001159668
128,1981-05-09,51.8302001953125
129,1981-05-10,48.89390182495117
130,1981-05-11,46.07040023803711
131,1981-05-12,46.85580062866211
132,1981-05-13,46.66659927368164
133,1981-05-14,47.208900451660156
134,1981-05-15,46.39390182495117
135,1981-05-16,50.146400451660156
136,1981-05-17,49.11280059814453
137,1981-05-18,48.29570007324219
138,1981-05-19,46.125999450683594
139,1981-05-20,43.3744010925293
140,1981-05-21,40.538700103759766
141,1981-05-22,37.734901428222656
142,1981-05-23,42.598899841308594
143,1981-05-24,39.89590072631836
144,1981-05-25,38.68090057373047
145,1981-05-26,35.94390106201172
146,1981-05-27,33.007198333740234
147,1981-05-28,31.226900100708008
148,1981-05-29,29.464000701904297
149,1981-05-30,27.412099838256836
150,1981-05-31,26.265899658203125
151,1981-06-01,25.481599807739258
152,1981-06-02,23.239599227905273
153,1981-06-03,21.60059928894043
154,1981-06-04,20.100000381469727
155,1981-06-05,21.066499710083008
156,1981-06-06,20.984399795532227
157,1981-06-07,21.06730079650879
158,1981-06-08,19.553699493408203
159,1981-06-09,20.08690071105957
160,1981-06-10,19.846399307250977
161,1981-06-11,20.470699310302734
162,1981-06-12,19.80660057067871
163,1981-06-13,19.01449966430664
164,1981-06-14,19.686100006103516
165,1981-06-15,16.463499069213867
166,1981-06-16,14.548999786376953
167,1981-06-17,13.444100379943848
168,1981-06-18,14.600199699401855
169,1981-06-19,17.264999389648438
170,1981-06-20,17.370899200439453
171,1981-06-21,19.025800704956055
172,1981-06-22,19.20490074157715
173,1981-06-23,19.02680015563965
174,1981-06-24,18.510499954223633
175,1981-06-25,16.001300811767578
176,1981-06-26,12.909000396728516
177,1981-06-27,11.349699974060059
178,1981-06-28,11.18340015411377
179,1981-06-29,9.678000450134277
180,1981-06-30,10.202199935913086
181,1981-07-01,12.72760009765625
182,1981-07-02,13.00100040435791
183,1981-07-03,10.54419994354248
184,1981-07-04,10.95419979095459
185,1981-07-05,13.523500442504883
186,1981-07-06,14.019399642944336
187,1981-07-07,13.88949966430664
188,1981-07-08,13.2121000289917
189,1981-07-09,12.14430046081543
190,1981-07-10,12.217399597167969
191,1981-07-11,11.697600364685059
192,1981-07-12,17.547000885009766
193,1981-07-13,46.55590057373047
194,1981-07-14,34.51559829711914
195,1981-07-15,31.035499572753906
196,1981-07-16,31.80470085144043
197,1981-07-17,27.433799743652344
198,1981-07-18,21.862699508666992
199,1981-07-19,20.665199279785156
200,1981-07-20,21.78580093383789
201,1981-07-21,20.238100051879883
202,1981-07-22,16.385400772094727
203,1981-07-23,13.150400161743164
204,1981-07-24,11.27869987487793
205,1981-07-25,10.124600410461426
206,1981-07-26,11.106399536132812
207,1981-07-27,15.548399925231934
208,1981-07-28,15.731399536132812
209,1981-07-29,14.783900260925293
210,1981-07-30,12.340900421142578
211,1981-07-31,10.275899887084961
212,1981-08-01,9.025300025939941
213,1981-08-02,7.982800006866455
214,1981-08-03,6.624899864196777
215,1981-08-04,6.782599925994873
216,1981-08-05,7.895500183105469
217,1981-08-06,9.590499877929688
218,1981-08-07,11.022299766540527
219,1981-08-08,12.80150032043457
220,1981-08-09,13.206000328063965
221,1981-08-10,12.53969955444336
222,1981-08-11,10.612000465393066
223,1981-08-12,10.426799774169922
224,1981-08-13,11.076499938964844
225,1981-08-14,23.086599349975586
226,1981-08-15,20.733299255371094
227,1981-08-16,23.45050048828125
228,1981-08-17,20.267200469970703
229,1981-08-18,19.555599212646484
230,1981-08-19,19.743799209594727
231,1981-08-20,19.245399475097656
232,1981-08-21,16.644699096679688
233,1981-08-22,18.89859962463379
234,1981-08-23,19.485700607299805
235,1981-08-24,32.97700119018555
236,1981-08-25,29.019399642944336
237,1981-08-26,26.347400665283203
238,1981-08-27,24.14900016784668
239,1981-08-28,22.45400047302246
240,1981-08-29,21.264999389648438
241,1981-08-30,18.818199157714844
242,1981-08-31,16.52120018005371
243,1981-09-01,14.906499862670898
244,1981-09-02,14.179499626159668
245,1981-09-03,15.007399559020996
246,1981-09-04,36.71649932861328
247,1981-09-05,28.21649932861328
248,1981-09-06,40.922698974609375
249,1981-09-07,39.777000427246094
250,1981-09-08,31.95009994506836
251,1981-09-09,28.463899612426758
252,1981-09-10,26.153499603271484
253,1981-09-11,24.354799270629883
254,1981-09-12,25.148700714111328
255,1981-09-13,24.481199264526367
256,1981-09-14,23.01569938659668
257,1981-09-15,74.22380065917969
258,1981-09-16,47.902099609375
259,1981-09-17,33.11069869995117
260,1981-09-18,28.322900772094727
261,1981-09-19,25.709199905395508
262,1981-09-20,23.5093994140625
263,1981-09-21,21.44879913330078
264,1981-09-22,19.670700073242188
265,1981-09-23,18.278900146484375
266,1981-09-24,17.107799530029297
267,1981-09-25,17.099899291992188
268,1981-09-26,16.553600311279297
269,1981-09-27,15.716400146484375
270,1981-09-28,17.059999465942383
271,1981-09-29,43.19430160522461
272,1981-09-30,33.78810119628906
273,1981-10-01,29.481700897216797
274,1981-10-02,26.22960090637207
275,1981-10-03,35.08649826049805
276,1981-10-04,34.53620147705078
277,1981-10-05,30.269699096679688
278,1981-10-06,27.891000747680664
279,1981-10-07,25.917600631713867
280,1981-10-08,24.168399810791016
281,1981-10-09,22.63909912109375
282,1981-10-10,21.28059959411621
283,1981-10-11,20.089399337768555
284,1981-10-12,19.195199966430664
285,1981-10-13,31.612699508666992
286,1981-10-14,31.76919937133789
287,1981-10-15,26.31909942626953
288,1981-10-16,23.998899459838867
289,1981-10-17,22.428699493408203
290,1981-10-18,21.074100494384766
291,1981-10-19,19.882600784301758
292,1981-10-20,18.83139991760254
293,1981-10-21,17.962499618530273
294,1981-10-22,20.44569969177246
295,1981-10-23,59.510799407958984
296,1981-10-24,176.94869995117188
297,1981-10-25,121.91290283203125
298,1981-10-26,76.09140014648438
299,1981-10-27,271.0635986328125
300,1981-10-28,188.28640747070312
301,1981-10-29,122.09220123291016
302,1981-10-30,91.84880065917969
303,1981-10-31,75.98930358886719
304,1981-11-01,65.09480285644531
305,1981-11-02,58.06890106201172
306,1981-11-03,53.46039962768555
307,1981-11-04,50.03879928588867
308,1981-11-05,47.13460159301758
309,1981-11-06,44.64419937133789
310,1981-11-07,46.9452018737793
311,1981-11-08,45.38970184326172
312,1981-11-09,44.43370056152344
313,1981-11-10,42.53850173950195
314,1981-11-11,40.73939895629883
315,1981-11-12,39.08769989013672
316,1981-11-13,37.53900146484375
317,1981-11-14,37.185699462890625
318,1981-11-15,56.67839813232422
319,1981-11-16,60.03390121459961
320,1981-11-17,56.29669952392578
321,1981-11-18,48.89580154418945
322,1981-11-19,44.702701568603516
323,1981-11-20,42.55569839477539
324,1981-11-21,44.32830047607422
325,1981-11-22,45.700401306152344
326,1981-11-23,45.42570114135742
327,1981-11-24,48.610599517822266
328,1981-11-25,52.3931999206543
329,1981-11-26,56.918701171875
330,1981-11-27,54.90800094604492
331,1981-11-28,51.57780075073242
332,1981-11-29,58.57529830932617
333,1981-11-30,67.1947021484375
334,1981-12-01,58.32429885864258
335,1981-12-02,64.8759994506836
336,1981-12-03,72.54229736328125
337,1981-12-04,64.57939910888672
338,1981-12-05,60.03960037231445
339,1981-12-06,56.77730178833008
340,1981-12-07,90.74040222167969
341,1981-12-08,102.49369812011719
342,1981-12-09,118.11830139160156
343,1981-12-10,126.7654037475586
344,1981-12-11,139.71240234375
345,1981-12-12,184.73789978027344
346,1981-12-13,241.5854949951172
347,1981-12-14,253.3446044921875
348,1981-12-15,210.40359497070312
349,1981-12-16,183.76919555664062
350,1981-12-17,178.68060302734375
351,1981-12-18,170.97740173339844
352,1981-12-19,192.897705078125
353,1981-12-20,209.05250549316406
354,1981-12-21,185.85609436035156
355,1981-12-22,160.30380249023438
356,1981-12-23,141.27609252929688
357,1981-12-24,144.83140563964844
358,1981-12-25,174.36900329589844
359,1981-12-26,195.28390502929688
360,1981-12-27,201.89120483398438
361,1981-12-28,178.55870056152344
362,1981-12-29,155.68460083007812
363,1981-12-30,175.88290405273438
364,1981-12-31,189.7572021484375
365,1982-01-01,188.6179962158203
366,1982-01-02,191.57569885253906
367,1982-01-03,208.99240112304688
368,1982-01-04,186.90859985351562
369,1982-01-05,163.69639587402344
370,1982-01-06,142.44430541992188
371,1982-01-07,126.94419860839844
372,1982-01-08,114.01730346679688
373,1982-01-09,103.55280303955078
374,1982-01-10,96.99130249023438
375,1982-01-11,106.86299896240234
376,1982-01-12,119.1261978149414
377,1982-01-13,131.49049377441406
378,1982-01-14,120.14830017089844
379,1982-01-15,106.9384994506836
380,1982-01-16,97.05590057373047
381,1982-01-17,89.44640350341797
382,1982-01-18,82.91210174560547
383,1982-01-19,77.52539825439453
384,1982-01-20,73.13310241699219
385,1982-01-21,69.45099639892578
386,1982-01-22,66.32740020751953
387,1982-01-23,63.53219985961914
388,1982-01-24,61.16429901123047
389,1982-01-25,58.919498443603516
390,1982-01-26,56.85300064086914
391,1982-01-27,54.930198669433594
392,1982-01-28,53.543701171875
393,1982-01-29,51.98550033569336
394,1982-01-30,50.52450180053711
395,1982-01-31,49.03020095825195
396,1982-02-01,51.990501403808594
397,1982-02-02,51.21310043334961
398,1982-02-03,49.819698333740234
399,1982-02-04,48.46860122680664
400,1982-02-05,47.22439956665039
401,1982-02-06,46.08000183105469
402,1982-02-07,45.003700256347656
403,1982-02-08,44.10210037231445
404,1982-02-09,43.367698669433594
405,1982-02-10,42.927101135253906
406,1982-02-11,42.30179977416992
407,1982-02-12,41.61320114135742
408,1982-02-13,41.0010986328125
409,1982-02-14,40.38010025024414
410,1982-02-15,39.801700592041016
411,1982-02-16,39.482601165771484
412,1982-02-17,39.21780014038086
413,1982-02-18,39.24580001831055
414,1982-02-19,38.83720016479492
415,1982-02-20,38.38180160522461
416,1982-02-21,37.94449996948242
417,1982-02-22,37.637001037597656
418,1982-02-23,37.267601013183594
419,1982-02-24,37.05649948120117
420,1982-02-25,39.687198638916016
421,1982-02-26,47.47949981689453
422,1982-02-27,48.6598014831543
423,1982-02-28,48.52289962768555
424,1982-03-01,46.63570022583008
425,1982-03-02,47.89030075073242
426,1982-03-03,54.25809860229492
427,1982-03-04,56.747798919677734
428,1982-03-05,60.3650016784668
429,1982-03-06,65.81009674072266
430,1982-03-07,71.38770294189453
431,1982-03-08,75.27159881591797
432,1982-03-09,71.68820190429688
433,1982-03-10,67.92430114746094
434,1982-03-11,71.618896484375
435,1982-03-12,79.38189697265625
436,1982-03-13,87.12909698486328
437,1982-03-14,90.00679779052734
438,1982-03-15,100.27899932861328
439,1982-03-16,94.37210083007812
440,1982-03-17,86.85880279541016
441,1982-03-18,81.79789733886719
442,1982-03-19,123.71029663085938
443,1982-03-20,126.8302993774414
444,1982-03-21,119.33609771728516
445,1982-03-22,109.314697265625
446,1982-03-23,96.79979705810547
447,1982-03-24,88.40519714355469
448,1982-03-25,81.45369720458984
449,1982-03-26,75.41439819335938
450,1982-03-27,71.38890075683594
451,1982-03-28,73.20110321044922
452,1982-03-29,77.05599975585938
453,1982-03-30,145.26980590820312
454,1982-03-31,147.6121063232422
455,1982-04-01,155.59530639648438
456,1982-04-02,149.24049377441406
457,1982-04-03,139.74459838867188
458,1982-04-04,129.20970153808594
459,1982-04-05,118.1709976196289
460,1982-04-06,109.80609893798828
461,1982-04-07,104.80079650878906
462,1982-04-08,99.46549987792969
463,1982-04-09,93.86540222167969
464,1982-04-10,88.40989685058594
465,1982-04-11,82.97309875488281
466,1982-04-12,77.716796875
467,1982-04-13,72.78559875488281
468,1982-04-14,68.90779876708984
469,1982-04-15,65.51370239257812
470,1982-04-16,62.79029846191406
471,1982-04-17,63.61970138549805
472,1982-04-18,62.74760055541992
473,1982-04-19,65.01709747314453
474,1982-04-20,65.56809997558594
475,1982-04-21,63.285099029541016
476,1982-04-22,60.685001373291016
477,1982-04-23,58.32889938354492
478,1982-04-24,57.10929870605469
479,1982-04-25,56.804100036621094
480,1982-04-26,56.67430114746094
481,1982-04-27,55.68330001831055
482,1982-04-28,60.29520034790039
483,1982-04-29,59.95600128173828
484,1982-04-30,59.004798889160156
485,1982-05-01,60.27669906616211
486,1982-05-02,59.75749969482422
487,1982-05-03,57.271400451660156
488,1982-05-04,54.21659851074219
489,1982-05-05,51.034698486328125
490,1982-05-06,47.855899810791016
491,1982-05-07,44.99580001831055
492,1982-05-08,42.3286018371582
493,1982-05-09,40.02280044555664
494,1982-05-10,38.05839920043945
495,1982-05-11,36.28129959106445
496,1982-05-12,35.141998291015625
497,1982-05-13,34.640098571777344
498,1982-05-14,35.182098388671875
499,1982-05-15,34.54249954223633
500,1982-05-16,33.310298919677734
501,1982-05-17,31.46649932861328
502,1982-05-18,30.03070068359375
503,1982-05-19,29.665599822998047
504,1982-05-20,29.22170066833496
505,1982-05-21,28.350299835205078
506,1982-05-22,27.929899215698242
507,1982-05-23,26.718900680541992
508,1982-05-24,24.98259925842285
509,1982-05-25,25.92289924621582
510,1982-05-26,26.330299377441406
511,1982-05-27,25.49970054626465
512,1982-05-28,24.32349967956543
513,1982-05-29,22.924800872802734
514,1982-05-30,23.737199783325195
515,1982-05-31,23.23889923095703
516,1982-06-01,21.900299072265625
517,1982-06-02,20.4960994720459
518,1982-06-03,19.354400634765625
519,1982-06-04,18.3257999420166
520,1982-06-05,17.36949920654297
521,1982-06-06,17.70330047607422
522,1982-06-07,19.33209991455078
523,1982-06-08,20.62179946899414
524,1982-06-09,20.197099685668945
525,1982-06-10,19.96380043029785
526,1982-06-11,20.513200759887695
527,1982-06-12,19.270099639892578
528,1982-06-13,20.179500579833984
529,1982-06-14,28.513500213623047
530,1982-06-15,30.060199737548828
531,1982-06-16,27.715599060058594
532,1982-06-17,24.000499725341797
533,1982-06-18,20.412799835205078
534,1982-06-19,16.64550018310547
535,1982-06-20,15.179200172424316
536,1982-06-21,13.872099876403809
537,1982-06-22,13.377099990844727
538,1982-06-23,11.876199722290039
539,1982-06-24,10.292400360107422
540,1982-06-25,9.962499618530273
541,1982-06-26,8.71560001373291
542,1982-06-27,8.738300323486328
543,1982-06-28,12.863900184631348
544,1982-06-29,13.701000213623047
545,1982-06-30,13.01259994506836
546,1982-07-01,13.91409969329834
547,1982-07-02,13.950900077819824
548,1982-07-03,11.880000114440918
549,1982-07-04,9.759499549865723
550,1982-07-05,10.533599853515625
551,1982-07-06,10.21090030670166
552,1982-07-07,41.05070114135742
553,1982-07-08,28.352699279785156
554,1982-07-09,21.59760093688965
555,1982-07-10,17.436100006103516
556,1982-07-11,17.450700759887695
557,1982-07-12,17.895099639892578
558,1982-07-13,30.358400344848633
559,1982-07-14,26.57699966430664
560,1982-07-15,22.653099060058594
561,1982-07-16,18.26689910888672
562,1982-07-17,15.554200172424316
563,1982-07-18,13.865300178527832
564,1982-07-19,12.583000183105469
565,1982-07-20,11.042499542236328
566,1982-07-21,9.902999877929688
567,1982-07-22,9.470100402832031
568,1982-07-23,11.099800109863281
569,1982-07-24,10.963199615478516
570,1982-07-25,10.401700019836426
571,1982-07-26,12.000200271606445
572,1982-07-27,14.220800399780273
573,1982-07-28,14.927900314331055
574,1982-07-29,14.605899810791016
575,1982-07-30,11.97439956665039
576,1982-07-31,9.691200256347656
577,1982-08-01,11.535699844360352
578,1982-08-02,12.58810043334961
579,1982-08-03,10.767399787902832
580,1982-08-04,9.012800216674805
581,1982-08-05,9.958399772644043
582,1982-08-06,10.27810001373291
583,1982-08-07,10.454700469970703
584,1982-08-08,10.932999610900879
585,1982-08-09,11.246700286865234
586,1982-08-10,14.344200134277344
587,1982-08-11,16.93899917602539
588,1982-08-12,17.89109992980957
589,1982-08-13,15.131099700927734
590,1982-08-14,12.055100440979004
591,1982-08-15,9.911199569702148
592,1982-08-16,8.823800086975098
593,1982-08-17,10.49120044708252
594,1982-08-18,11.827799797058105
595,1982-08-19,12.33549976348877
596,1982-08-20,11.196900367736816
597,1982-08-21,9.602700233459473
598,1982-08-22,20.023799896240234
599,1982-08-23,18.305500030517578
600,1982-08-24,16.233200073242188
601,1982-08-25,15.35830020904541
602,1982-08-26,14.089099884033203
603,1982-08-27,12.05739974975586
604,1982-08-28,9.84469985961914
605,1982-08-29,9.001199722290039
606,1982-08-30,11.24899959564209
607,1982-08-31,11.444199562072754
608,1982-09-01,10.413299560546875
609,1982-09-02,9.24429988861084
610,1982-09-03,9.428400039672852
611,1982-09-04,9.861499786376953
612,1982-09-05,9.311300277709961
613,1982-09-06,8.60949993133545
614,1982-09-07,8.308600425720215
615,1982-09-08,8.515999794006348
616,1982-09-09,10.726200103759766
617,1982-09-10,11.853400230407715
618,1982-09-11,13.395999908447266
619,1982-09-12,14.066900253295898
620,1982-09-13,13.427900314331055
621,1982-09-14,12.746100425720215
622,1982-09-15,11.968899726867676
623,1982-09-16,11.188599586486816
624,1982-09-17,10.649200439453125
625,1982-09-18,10.178799629211426
626,1982-09-19,10.830599784851074
627,1982-09-20,10.6899995803833
628,1982-09-21,10.225799560546875
629,1982-09-22,10.678099632263184
630,1982-09-23,10.95680046081543
631,1982-09-24,10.927900314331055
632,1982-09-25,10.76159954071045
633,1982-09-26,11.927599906921387
634,1982-09-27,11.860600471496582
635,1982-09-28,12.606599807739258
636,1982-09-29,12.682100296020508
637,1982-09-30,12.656299591064453
638,1982-10-01,12.603400230407715
639,1982-10-02,13.44629955291748
640,1982-10-03,14.369999885559082
641,1982-10-04,18.487699508666992
642,1982-10-05,17.003000259399414
643,1982-10-06,17.225400924682617
644,1982-10-07,83.06890106201172
645,1982-10-08,52.63240051269531
646,1982-10-09,39.512699127197266
647,1982-10-10,33.299198150634766
648,1982-10-11,28.625
649,1982-10-12,26.182100296020508
650,1982-10-13,27.055599212646484
651,1982-10-14,25.770700454711914
652,1982-10-15,24.177499771118164
653,1982-10-16,23.73259925842285
654,1982-10-17,24.074899673461914
655,1982-10-18,23.047000885009766
656,1982-10-19,21.775100708007812
657,1982-10-20,20.56410026550293
658,1982-10-21,19.443599700927734
659,1982-10-22,18.457599639892578
660,1982-10-23,17.578100204467773
661,1982-10-24,16.79960060119629
662,1982-10-25,17.790800094604492
663,1982-10-26,17.374799728393555
664,1982-10-27,17.75909996032715
665,1982-10-28,17.680500030517578
666,1982-10-29,17.08169937133789
667,1982-10-30,16.42690086364746
668,1982-10-31,15.802499771118164
669,1982-11-01,15.239399909973145
670,1982-11-02,14.718899726867676
671,1982-11-03,14.238300323486328
672,1982-11-04,13.80780029296875
673,1982-11-05,13.446399688720703
674,1982-11-06,13.155900001525879
675,1982-11-07,12.915800094604492
676,1982-11-08,12.680999755859375
677,1982-11-09,12.425700187683105
678,1982-11-10,12.156299591064453
679,1982-11-11,11.902799606323242
680,1982-11-12,11.683300018310547
681,1982-11-13,11.470100402832031
682,1982-11-14,22.409000396728516
683,1982-11-15,18.72800064086914
684,1982-11-16,75.53260040283203
685,1982-11-17,81.9375991821289
686,1982-11-18,69.87210083007812
687,1982-11-19,55.022098541259766
688,1982-11-20,43.960899353027344
689,1982-11-21,39.770599365234375
690,1982-11-22,37.31840133666992
691,1982-11-23,35.27579879760742
692,1982-11-24,33.83209991455078
693,1982-11-25,31.81719970703125
694,1982-11-26,30.763500213623047
695,1982-11-27,29.388700485229492
696,1982-11-28,28.357200622558594
697,1982-11-29,27.52869987487793
698,1982-11-30,30.3346004486084
699,1982-12-01,33.149898529052734
700,1982-12-02,39.61859893798828
701,1982-12-03,38.45500183105469
702,1982-12-04,35.62289810180664
703,1982-12-05,33.53020095825195
704,1982-12-06,31.850099563598633
705,1982-12-07,30.312299728393555
706,1982-12-08,28.888900756835938
707,1982-12-09,27.55900001525879
708,1982-12-10,26.5856990814209
709,1982-12-11,34.04819869995117
710,1982-12-12,37.439300537109375
711,1982-12-13,55.623199462890625
712,1982-12-14,79.28600311279297
713,1982-12-15,78.3479995727539
714,1982-12-16,75.84290313720703
715,1982-12-17,64.92240142822266
716,1982-12-18,110.55339813232422
717,1982-12-19,117.95939636230469
718,1982-12-20,114.89749908447266
719,1982-12-21,96.4166030883789
720,1982-12-22,83.6093978881836
721,1982-12-23,79.13569641113281
722,1982-12-24,84.42739868164062
723,1982-12-25,92.03130340576172
724,1982-12-26,91.63420104980469
725,1982-12-27,79.66929626464844
726,1982-12-28,68.5886001586914
727,1982-12-29,61.55939865112305
728,1982-12-30,57.38140106201172
729,1982-12-31,53.99359893798828
730,1983-01-01,51.00189971923828
731,1983-01-02,48.30759811401367
732,1983-01-03,46.21480178833008
733,1983-01-04,44.554901123046875
734,1983-01-05,43.85689926147461
735,1983-01-06,45.887001037597656
736,1983-01-07,46.39690017700195
737,1983-01-08,44.91339874267578
738,1983-01-09,43.2672004699707
739,1983-01-10,41.533599853515625
740,1983-01-11,39.84429931640625
741,1983-01-12,38.227500915527344
742,1983-01-13,37.05220031738281
743,1983-01-14,35.845699310302734
744,1983-01-15,34.69089889526367
745,1983-01-16,34.64149856567383
746,1983-01-17,34.016700744628906
747,1983-01-18,33.4364013671875
748,1983-01-19,36.12289810180664
749,1983-01-20,41.035499572753906
750,1983-01-21,40.311798095703125
751,1983-01-22,38.90530014038086
752,1983-01-23,37.41379928588867
753,1983-01-24,36.4651985168457
754,1983-01-25,35.21070098876953
755,1983-01-26,34.03179931640625
756,1983-01-27,33.377201080322266
757,1983-01-28,36.30440139770508
758,1983-01-29,38.37540054321289
759,1983-01-30,38.80509948730469
760,1983-01-31,38.61800003051758
761,1983-02-01,42.7036018371582
762,1983-02-02,45.22760009765625
763,1983-02-03,50.699501037597656
764,1983-02-04,46.022499084472656
765,1983-02-05,43.366798400878906
766,1983-02-06,41.56999969482422
767,1983-02-07,184.43930053710938
768,1983-02-08,167.10049438476562
769,1983-02-09,155.16909790039062
770,1983-02-10,153.10440063476562
771,1983-02-11,193.39830017089844
772,1983-02-12,199.15480041503906
773,1983-02-13,195.48609924316406
774,1983-02-14,172.28179931640625
775,1983-02-15,164.8271026611328
776,1983-02-16,149.54429626464844
777,1983-02-17,129.5576934814453
778,1983-02-18,113.41069793701172
779,1983-02-19,101.67109680175781
780,1983-02-20,92.31400299072266
781,1983-02-21,84.72530364990234
782,1983-02-22,78.8187026977539
783,1983-02-23,73.70790100097656
784,1983-02-24,69.44650268554688
785,1983-02-25,65.71379852294922
786,1983-02-26,62.368099212646484
787,1983-02-27,59.71929931640625
788,1983-02-28,60.63859939575195
789,1983-03-01,66.93769836425781
790,1983-03-02,69.47309875488281
791,1983-03-03,71.39749908447266
792,1983-03-04,68.42610168457031
793,1983-03-05,64.42769622802734
794,1983-03-06,60.210201263427734
795,1983-03-07,57.25600051879883
796,1983-03-08,60.612701416015625
797,1983-03-09,64.20559692382812
798,1983-03-10,65.8102035522461
799,1983-03-11,67.1520004272461
800,1983-03-12,69.1884994506836
801,1983-03-13,66.2645034790039
802,1983-03-14,62.67530059814453
803,1983-03-15,59.26070022583008
804,1983-03-16,56.11289978027344
805,1983-03-17,54.41059875488281
806,1983-03-18,53.346500396728516
807,1983-03-19,53.26729965209961
808,1983-03-20,53.940799713134766
809,1983-03-21,54.18709945678711
810,1983-03-22,53.82460021972656
811,1983-03-23,54.04050064086914
812,1983-03-24,54.08720016479492
813,1983-03-25,54.179100036621094
814,1983-03-26,61.76060104370117
815,1983-03-27,87.92680358886719
816,1983-03-28,93.57550048828125
817,1983-03-29,83.42659759521484
818,1983-03-30,77.00060272216797
819,1983-03-31,72.43209838867188
820,1983-04-01,69.34030151367188
821,1983-04-02,73.60140228271484
