,Date,River discharge (m3/s)
76,1981-03-18,622.7725219726562
77,1981-03-19,692.1290283203125
78,1981-03-20,741.9666137695312
79,1981-03-21,779.781005859375
80,1981-03-22,795.9105834960938
81,1981-03-23,788.5150146484375
82,1981-03-24,763.9384765625
83,1981-03-25,730.7418823242188
84,1981-03-26,698.3552856445312
85,1981-03-27,673.5001220703125
86,1981-03-28,656.975830078125
87,1981-03-29,646.3947143554688
88,1981-03-30,639.8507080078125
89,1981-03-31,635.3425903320312
90,1981-04-01,628.45458984375
91,1981-04-02,616.7808837890625
92,1981-04-03,599.8416137695312
93,1981-04-04,575.7597045898438
94,1981-04-05,545.9611206054688
95,1981-04-06,513.8795166015625
96,1981-04-07,483.02789306640625
97,1981-04-08,455.2803039550781
98,1981-04-09,431.198486328125
99,1981-04-10,411.5006103515625
100,1981-04-11,395.0950927734375
101,1981-04-12,380.039306640625
102,1981-04-13,365.2311096191406
103,1981-04-14,352.7764892578125
104,1981-04-15,343.5783996582031
105,1981-04-16,336.3297119140625
106,1981-04-17,335.4800109863281
107,1981-04-18,363.47149658203125
108,1981-04-19,385.74749755859375
109,1981-04-20,394.9233093261719
110,1981-04-21,391.79669189453125
111,1981-04-22,380.5716857910156
112,1981-04-23,367.15130615234375
113,1981-04-24,358.28900146484375
114,1981-04-25,354.893310546875
115,1981-04-26,352.6044921875
116,1981-04-27,369.8757019042969
117,1981-04-28,375.8482971191406
118,1981-04-29,373.53118896484375
119,1981-04-30,364.0546875
120,1981-05-01,350.0072937011719
121,1981-05-02,335.10931396484375
122,1981-05-03,321.1177062988281
123,1981-05-04,340.05609130859375
124,1981-05-05,387.4494934082031
125,1981-05-06,404.9798889160156
126,1981-05-07,407.7497863769531
127,1981-05-08,399.0617980957031
128,1981-05-09,383.74859619140625
129,1981-05-10,365.22601318359375
130,1981-05-11,347.5116882324219
131,1981-05-12,343.22100830078125
132,1981-05-13,335.8684997558594
133,1981-05-14,326.15478515625
134,1981-05-15,314.96649169921875
135,1981-05-16,310.0486145019531
136,1981-05-17,305.15570068359375
137,1981-05-18,299.5010070800781
138,1981-05-19,292.4992980957031
139,1981-05-20,283.7875061035156
140,1981-05-21,273.78009033203125
141,1981-05-22,262.67919921875
142,1981-05-23,257.4388122558594
143,1981-05-24,250.11300659179688
144,1981-05-25,241.08909606933594
145,1981-05-26,230.752197265625
146,1981-05-27,219.8325958251953
147,1981-05-28,209.8925018310547
148,1981-05-29,200.64340209960938
149,1981-05-30,192.6652069091797
150,1981-05-31,185.88999938964844
151,1981-06-01,180.12750244140625
152,1981-06-02,174.9575958251953
153,1981-06-03,170.0081024169922
154,1981-06-04,165.3323974609375
155,1981-06-05,161.65159606933594
156,1981-06-06,158.74819946289062
157,1981-06-07,155.52099609375
158,1981-06-08,152.4427032470703
159,1981-06-09,149.63180541992188
160,1981-06-10,147.32550048828125
161,1981-06-11,146.91929626464844
162,1981-06-12,145.51870727539062
163,1981-06-13,144.33250427246094
164,1981-06-14,143.43170166015625
165,1981-06-15,142.41009521484375
166,1981-06-16,141.3769989013672
167,1981-06-17,140.41879272460938
168,1981-06-18,141.13690185546875
169,1981-06-19,141.61830139160156
170,1981-06-20,141.3238067626953
171,1981-06-21,141.0113983154297
172,1981-06-22,141.6376953125
173,1981-06-23,142.45770263671875
174,1981-06-24,143.04800415039062
175,1981-06-25,143.12359619140625
176,1981-06-26,142.86610412597656
177,1981-06-27,142.44639587402344
178,1981-06-28,141.7362060546875
179,1981-06-29,140.46839904785156
180,1981-06-30,139.35800170898438
181,1981-07-01,138.58590698242188
182,1981-07-02,137.8238983154297
183,1981-07-03,136.7794952392578
184,1981-07-04,136.3195037841797
185,1981-07-05,136.0574951171875
186,1981-07-06,135.86680603027344
187,1981-07-07,135.6584014892578
188,1981-07-08,135.4062957763672
189,1981-07-09,135.0948028564453
190,1981-07-10,135.0010986328125
191,1981-07-11,135.11199951171875
192,1981-07-12,135.94509887695312
193,1981-07-13,147.6072998046875
194,1981-07-14,152.4239044189453
195,1981-07-15,156.56900024414062
196,1981-07-16,158.5625
197,1981-07-17,159.12770080566406
198,1981-07-18,158.73060607910156
199,1981-07-19,158.88070678710938
200,1981-07-20,158.61549377441406
201,1981-07-21,157.45689392089844
202,1981-07-22,156.0731964111328
203,1981-07-23,154.5323028564453
204,1981-07-24,152.8144073486328
205,1981-07-25,150.85040283203125
206,1981-07-26,149.02000427246094
207,1981-07-27,147.75929260253906
208,1981-07-28,146.37449645996094
209,1981-07-29,144.9257049560547
210,1981-07-30,143.3876953125
211,1981-07-31,141.87620544433594
212,1981-08-01,135.22830200195312
213,1981-08-02,117.92870330810547
214,1981-08-03,97.20269775390625
215,1981-08-04,80.24019622802734
216,1981-08-05,67.74710083007812
217,1981-08-06,60.55690002441406
218,1981-08-07,57.63859939575195
219,1981-08-08,55.61869812011719
220,1981-08-09,54.115299224853516
221,1981-08-10,52.654598236083984
222,1981-08-11,51.10409927368164
223,1981-08-12,49.467098236083984
224,1981-08-13,47.42639923095703
225,1981-08-14,47.54119873046875
226,1981-08-15,49.79719924926758
227,1981-08-16,52.08420181274414
228,1981-08-17,54.056400299072266
229,1981-08-18,56.08620071411133
230,1981-08-19,57.64939880371094
231,1981-08-20,58.76459884643555
232,1981-08-21,59.15439987182617
233,1981-08-22,72.12030029296875
234,1981-08-23,73.86920166015625
235,1981-08-24,85.7571029663086
236,1981-08-25,94.18479919433594
237,1981-08-26,99.85929870605469
238,1981-08-27,102.51619720458984
239,1981-08-28,102.60679626464844
240,1981-08-29,100.7313003540039
241,1981-08-30,96.9375991821289
242,1981-08-31,91.89790344238281
243,1981-09-01,86.1968002319336
244,1981-09-02,80.2958984375
245,1981-09-03,74.68080139160156
246,1981-09-04,83.60659790039062
247,1981-09-05,90.3740005493164
248,1981-09-06,110.60600280761719
249,1981-09-07,127.20829772949219
250,1981-09-08,138.34930419921875
251,1981-09-09,141.39599609375
252,1981-09-10,138.50689697265625
253,1981-09-11,136.51199340820312
254,1981-09-12,131.06849670410156
255,1981-09-13,124.8781967163086
256,1981-09-14,118.70210266113281
257,1981-09-15,153.46029663085938
258,1981-09-16,173.3740997314453
259,1981-09-17,186.7924041748047
260,1981-09-18,191.2584991455078
261,1981-09-19,188.07020568847656
262,1981-09-20,175.1822052001953
263,1981-09-21,157.14340209960938
264,1981-09-22,140.4394073486328
265,1981-09-23,126.02410125732422
266,1981-09-24,113.58489990234375
267,1981-09-25,103.4446029663086
268,1981-09-26,94.32530212402344
269,1981-09-27,86.19429779052734
270,1981-09-28,96.73280334472656
271,1981-09-29,117.7157974243164
272,1981-09-30,139.6929931640625
273,1981-10-01,159.36289978027344
274,1981-10-02,175.3011932373047
275,1981-10-03,205.4010009765625
276,1981-10-04,219.639404296875
277,1981-10-05,226.97149658203125
278,1981-10-06,226.88600158691406
279,1981-10-07,216.5637969970703
280,1981-10-08,199.00799560546875
281,1981-10-09,180.58120727539062
282,1981-10-10,163.71510314941406
283,1981-10-11,148.9792938232422
284,1981-10-12,139.2445068359375
285,1981-10-13,150.87840270996094
286,1981-10-14,159.4351043701172
287,1981-10-15,163.17970275878906
288,1981-10-16,161.13150024414062
289,1981-10-17,154.7386016845703
290,1981-10-18,145.9075927734375
291,1981-10-19,136.54800415039062
292,1981-10-20,127.37359619140625
293,1981-10-21,119.48370361328125
294,1981-10-22,131.5469970703125
295,1981-10-23,178.10369873046875
296,1981-10-24,273.9375
297,1981-10-25,333.3373107910156
298,1981-10-26,355.1094970703125
299,1981-10-27,510.81219482421875
300,1981-10-28,578.6104736328125
301,1981-10-29,566.1503295898438
302,1981-10-30,512.865478515625
303,1981-10-31,451.70050048828125
304,1981-11-01,396.4549865722656
305,1981-11-02,350.3230895996094
306,1981-11-03,312.73980712890625
307,1981-11-04,282.4866943359375
308,1981-11-05,258.4508972167969
309,1981-11-06,241.01759338378906
310,1981-11-07,227.2353057861328
311,1981-11-08,216.94239807128906
312,1981-11-09,208.85020446777344
313,1981-11-10,201.935302734375
314,1981-11-11,196.01519775390625
315,1981-11-12,190.7904052734375
316,1981-11-13,186.15890502929688
317,1981-11-14,183.87770080566406
318,1981-11-15,186.12339782714844
319,1981-11-16,183.9075927734375
320,1981-11-17,181.1761016845703
321,1981-11-18,178.6759033203125
322,1981-11-19,175.7738037109375
323,1981-11-20,173.10769653320312
324,1981-11-21,170.91319274902344
325,1981-11-22,169.25169372558594
326,1981-11-23,167.9429931640625
327,1981-11-24,167.07679748535156
328,1981-11-25,167.03579711914062
329,1981-11-26,170.04629516601562
330,1981-11-27,171.05239868164062
331,1981-11-28,172.20899963378906
332,1981-11-29,175.8197021484375
333,1981-11-30,176.19659423828125
334,1981-12-01,177.46580505371094
335,1981-12-02,192.60719299316406
336,1981-12-03,190.28509521484375
337,1981-12-04,187.78720092773438
338,1981-12-05,184.5478973388672
339,1981-12-06,181.4586944580078
340,1981-12-07,210.09359741210938
341,1981-12-08,223.3740997314453
342,1981-12-09,238.92550659179688
343,1981-12-10,250.71609497070312
344,1981-12-11,277.089599609375
345,1981-12-12,328.78900146484375
346,1981-12-13,416.03399658203125
347,1981-12-14,499.80010986328125
348,1981-12-15,587.5103759765625
349,1981-12-16,682.6696166992188
350,1981-12-17,728.9561157226562
351,1981-12-18,744.1939086914062
352,1981-12-19,782.3170166015625
353,1981-12-20,806.7305297851562
354,1981-12-21,804.0523071289062
355,1981-12-22,785.6295166015625
356,1981-12-23,760.802978515625
357,1981-12-24,720.4597778320312
358,1981-12-25,710.8922119140625
359,1981-12-26,702.4818725585938
360,1981-12-27,687.7952270507812
361,1981-12-28,672.1574096679688
362,1981-12-29,654.76220703125
363,1981-12-30,662.0640869140625
364,1981-12-31,656.7429809570312
365,1982-01-01,647.4439086914062
366,1982-01-02,656.6046142578125
367,1982-01-03,659.2437133789062
368,1982-01-04,657.198486328125
369,1982-01-05,647.151611328125
370,1982-01-06,627.7108154296875
371,1982-01-07,609.1309204101562
372,1982-01-08,574.326416015625
373,1982-01-09,534.9722900390625
374,1982-01-10,503.9031982421875
375,1982-01-11,474.8304138183594
376,1982-01-12,453.06890869140625
377,1982-01-13,440.5660095214844
378,1982-01-14,435.14691162109375
379,1982-01-15,428.9330139160156
380,1982-01-16,419.4258117675781
381,1982-01-17,405.7820129394531
382,1982-01-18,388.6783142089844
383,1982-01-19,369.70050048828125
384,1982-01-20,350.0082092285156
385,1982-01-21,330.3752136230469
386,1982-01-22,311.37420654296875
387,1982-01-23,293.2840881347656
388,1982-01-24,276.6877136230469
389,1982-01-25,261.2959899902344
390,1982-01-26,246.99830627441406
391,1982-01-27,233.77920532226562
392,1982-01-28,221.66180419921875
393,1982-01-29,210.5428924560547
394,1982-01-30,200.34620666503906
395,1982-01-31,191.19540405273438
396,1982-02-01,182.95550537109375
397,1982-02-02,175.93460083007812
398,1982-02-03,170.2322998046875
399,1982-02-04,165.73240661621094
400,1982-02-05,162.15220642089844
401,1982-02-06,159.25559997558594
402,1982-02-07,156.82359313964844
403,1982-02-08,154.78399658203125
404,1982-02-09,154.3177947998047
405,1982-02-10,153.2418975830078
406,1982-02-11,151.898193359375
407,1982-02-12,150.6614990234375
408,1982-02-13,149.6024932861328
409,1982-02-14,148.756103515625
410,1982-02-15,148.21519470214844
411,1982-02-16,147.58680725097656
412,1982-02-17,147.01339721679688
413,1982-02-18,146.67210388183594
414,1982-02-19,146.5117950439453
415,1982-02-20,146.51600646972656
416,1982-02-21,146.7384033203125
417,1982-02-22,149.65870666503906
418,1982-02-23,149.9093017578125
419,1982-02-24,155.65780639648438
420,1982-02-25,162.4654998779297
421,1982-02-26,158.80650329589844
422,1982-02-27,157.11380004882812
423,1982-02-28,155.95899963378906
424,1982-03-01,154.7841033935547
425,1982-03-02,155.40769958496094
426,1982-03-03,156.29449462890625
427,1982-03-04,157.5186004638672
428,1982-03-05,159.0218048095703
429,1982-03-06,163.7613983154297
430,1982-03-07,169.4553985595703
431,1982-03-08,173.4532012939453
432,1982-03-09,175.99769592285156
433,1982-03-10,177.34060668945312
434,1982-03-11,192.29620361328125
435,1982-03-12,196.15789794921875
436,1982-03-13,199.45950317382812
437,1982-03-14,211.53489685058594
438,1982-03-15,209.17059326171875
439,1982-03-16,205.10879516601562
440,1982-03-17,200.29080200195312
441,1982-03-18,195.85989379882812
442,1982-03-19,221.37770080566406
443,1982-03-20,224.55599975585938
444,1982-03-21,228.1230010986328
445,1982-03-22,235.522705078125
446,1982-03-23,243.93319702148438
447,1982-03-24,251.1378936767578
448,1982-03-25,255.6470947265625
449,1982-03-26,256.6116943359375
450,1982-03-27,254.4958953857422
451,1982-03-28,250.6707000732422
452,1982-03-29,247.1156005859375
453,1982-03-30,288.6991882324219
454,1982-03-31,334.94549560546875
455,1982-04-01,383.7471923828125
456,1982-04-02,432.809814453125
457,1982-04-03,478.11468505859375
458,1982-04-04,512.42626953125
459,1982-04-05,533.1251220703125
460,1982-04-06,541.1887817382812
461,1982-04-07,541.028076171875
462,1982-04-08,536.6010131835938
463,1982-04-09,530.1265258789062
464,1982-04-10,521.543212890625
465,1982-04-11,511.37750244140625
466,1982-04-12,498.6234130859375
467,1982-04-13,483.9045104980469
468,1982-04-14,471.368408203125
469,1982-04-15,462.1097106933594
470,1982-04-16,452.08319091796875
471,1982-04-17,436.3316955566406
472,1982-04-18,419.6285095214844
473,1982-04-19,402.0201110839844
474,1982-04-20,383.36590576171875
475,1982-04-21,364.41400146484375
476,1982-04-22,345.3053894042969
477,1982-04-23,327.12091064453125
478,1982-04-24,309.2406005859375
479,1982-04-25,291.0082092285156
480,1982-04-26,273.34051513671875
481,1982-04-27,258.81048583984375
482,1982-04-28,246.84390258789062
483,1982-04-29,238.3354034423828
484,1982-04-30,231.76080322265625
485,1982-05-01,225.04409790039062
486,1982-05-02,218.8184051513672
487,1982-05-03,214.0052032470703
488,1982-05-04,211.55380249023438
489,1982-05-05,211.8022003173828
490,1982-05-06,214.0959930419922
491,1982-05-07,217.76539611816406
492,1982-05-08,222.34689331054688
493,1982-05-09,227.14280700683594
494,1982-05-10,230.58309936523438
495,1982-05-11,231.44070434570312
496,1982-05-12,229.88319396972656
497,1982-05-13,226.26400756835938
498,1982-05-14,221.0063934326172
499,1982-05-15,214.47560119628906
500,1982-05-16,207.2924041748047
501,1982-05-17,200.86830139160156
502,1982-05-18,195.5601043701172
503,1982-05-19,191.164794921875
504,1982-05-20,187.89759826660156
505,1982-05-21,184.72540283203125
506,1982-05-22,180.97850036621094
507,1982-05-23,176.6920928955078
508,1982-05-24,172.360595703125
509,1982-05-25,168.9403076171875
510,1982-05-26,165.29800415039062
511,1982-05-27,161.9969940185547
512,1982-05-28,159.16580200195312
513,1982-05-29,156.7570037841797
514,1982-05-30,155.097900390625
515,1982-05-31,153.3345947265625
516,1982-06-01,151.3585968017578
517,1982-06-02,149.29530334472656
518,1982-06-03,147.27850341796875
519,1982-06-04,145.36459350585938
520,1982-06-05,143.68490600585938
521,1982-06-06,142.2227020263672
522,1982-06-07,141.2021942138672
523,1982-06-08,141.39739990234375
524,1982-06-09,140.74240112304688
525,1982-06-10,140.7740936279297
526,1982-06-11,140.74609375
527,1982-06-12,140.24560546875
528,1982-06-13,141.62539672851562
529,1982-06-14,146.77749633789062
530,1982-06-15,149.4136962890625
531,1982-06-16,151.4571075439453
532,1982-06-17,152.57980346679688
533,1982-06-18,152.63380432128906
534,1982-06-19,151.8148956298828
535,1982-06-20,150.57310485839844
536,1982-06-21,148.99229431152344
537,1982-06-22,147.1416015625
538,1982-06-23,145.2718048095703
539,1982-06-24,143.21530151367188
540,1982-06-25,141.14830017089844
541,1982-06-26,139.12989807128906
542,1982-06-27,137.61459350585938
543,1982-06-28,137.08169555664062
544,1982-06-29,136.58999633789062
545,1982-06-30,135.9145050048828
546,1982-07-01,135.618896484375
547,1982-07-02,135.44430541992188
548,1982-07-03,135.03829956054688
549,1982-07-04,134.41310119628906
550,1982-07-05,133.88490295410156
551,1982-07-06,133.51930236816406
552,1982-07-07,136.2559051513672
553,1982-07-08,138.52850341796875
554,1982-07-09,139.72520446777344
555,1982-07-10,139.902099609375
556,1982-07-11,140.25030517578125
557,1982-07-12,143.9842987060547
558,1982-07-13,156.672607421875
559,1982-07-14,160.50059509277344
560,1982-07-15,162.16079711914062
561,1982-07-16,161.97889709472656
562,1982-07-17,160.50929260253906
563,1982-07-18,153.67660522460938
564,1982-07-19,138.27540588378906
565,1982-07-20,119.02220153808594
566,1982-07-21,102.2822036743164
567,1982-07-22,88.40979766845703
568,1982-07-23,77.90360260009766
569,1982-07-24,69.29000091552734
570,1982-07-25,62.58110046386719
571,1982-07-26,61.051700592041016
572,1982-07-27,61.168399810791016
573,1982-07-28,61.75519943237305
574,1982-07-29,61.655399322509766
575,1982-07-30,60.726600646972656
576,1982-07-31,58.82789993286133
577,1982-08-01,56.88370132446289
578,1982-08-02,54.32550048828125
579,1982-08-03,51.114200592041016
580,1982-08-04,47.461700439453125
581,1982-08-05,44.79169845581055
582,1982-08-06,41.97439956665039
583,1982-08-07,39.14099884033203
584,1982-08-08,37.55030059814453
585,1982-08-09,36.594600677490234
586,1982-08-10,45.23249816894531
587,1982-08-11,47.1526985168457
588,1982-08-12,50.46839904785156
589,1982-08-13,52.705299377441406
590,1982-08-14,53.71620178222656
591,1982-08-15,53.20429992675781
592,1982-08-16,51.44139862060547
593,1982-08-17,49.35940170288086
594,1982-08-18,47.90250015258789
595,1982-08-19,46.31740188598633
596,1982-08-20,44.45429992675781
597,1982-08-21,42.133201599121094
598,1982-08-22,60.31959915161133
599,1982-08-23,64.73799896240234
600,1982-08-24,68.0468978881836
601,1982-08-25,68.67569732666016
602,1982-08-26,66.78379821777344
603,1982-08-27,63.24409866333008
604,1982-08-28,58.77000045776367
605,1982-08-29,53.88240051269531
606,1982-08-30,49.5614013671875
607,1982-08-31,45.734500885009766
608,1982-09-01,41.98939895629883
609,1982-09-02,38.22480010986328
610,1982-09-03,34.700801849365234
611,1982-09-04,31.671499252319336
612,1982-09-05,28.9689998626709
613,1982-09-06,26.49180030822754
614,1982-09-07,24.17650032043457
615,1982-09-08,22.598100662231445
616,1982-09-09,23.88909912109375
617,1982-09-10,24.651399612426758
618,1982-09-11,26.909299850463867
619,1982-09-12,29.107500076293945
620,1982-09-13,31.469499588012695
621,1982-09-14,33.65140151977539
622,1982-09-15,35.1609992980957
623,1982-09-16,35.838199615478516
624,1982-09-17,35.845298767089844
625,1982-09-18,35.285301208496094
626,1982-09-19,34.57120132446289
627,1982-09-20,33.617401123046875
628,1982-09-21,32.2588996887207
629,1982-09-22,31.149200439453125
630,1982-09-23,30.756000518798828
631,1982-09-24,30.12030029296875
632,1982-09-25,29.283000946044922
633,1982-09-26,28.522499084472656
634,1982-09-27,27.7810001373291
635,1982-09-28,26.96769905090332
636,1982-09-29,26.08609962463379
637,1982-09-30,25.17970085144043
638,1982-10-01,24.259300231933594
639,1982-10-02,29.616300582885742
640,1982-10-03,32.84579849243164
641,1982-10-04,36.5640983581543
642,1982-10-05,44.32440185546875
643,1982-10-06,61.3672981262207
644,1982-10-07,117.99479675292969
645,1982-10-08,164.0742950439453
646,1982-10-09,203.0670928955078
647,1982-10-10,225.0305938720703
648,1982-10-11,233.09730529785156
649,1982-10-12,236.63540649414062
650,1982-10-13,233.96400451660156
651,1982-10-14,229.09530639648438
652,1982-10-15,224.3636932373047
653,1982-10-16,220.72019958496094
654,1982-10-17,217.0782012939453
655,1982-10-18,212.77459716796875
656,1982-10-19,207.52279663085938
657,1982-10-20,201.50320434570312
658,1982-10-21,195.44329833984375
659,1982-10-22,183.49090576171875
660,1982-10-23,166.63600158691406
661,1982-10-24,157.91090393066406
662,1982-10-25,147.87249755859375
663,1982-10-26,140.5137939453125
664,1982-10-27,135.34710693359375
665,1982-10-28,130.54100036621094
666,1982-10-29,125.47630310058594
667,1982-10-30,120.10549926757812
668,1982-10-31,114.55049896240234
669,1982-11-01,108.89849853515625
670,1982-11-02,103.2354965209961
671,1982-11-03,97.66339874267578
672,1982-11-04,92.28790283203125
673,1982-11-05,87.22769927978516
674,1982-11-06,82.52799987792969
675,1982-11-07,78.1532974243164
676,1982-11-08,74.0833969116211
677,1982-11-09,70.24210357666016
678,1982-11-10,66.58049774169922
679,1982-11-11,63.135799407958984
680,1982-11-12,59.93299865722656
681,1982-11-13,57.02220153808594
682,1982-11-14,85.16790008544922
683,1982-11-15,97.48699951171875
684,1982-11-16,145.82659912109375
685,1982-11-17,212.8809051513672
686,1982-11-18,257.39630126953125
687,1982-11-19,279.3724060058594
688,1982-11-20,283.37249755859375
689,1982-11-21,276.00628662109375
690,1982-11-22,263.5683898925781
691,1982-11-23,249.6190948486328
692,1982-11-24,236.05990600585938
693,1982-11-25,223.76820373535156
694,1982-11-26,213.29319763183594
695,1982-11-27,204.73890686035156
696,1982-11-28,197.51710510253906
697,1982-11-29,198.45140075683594
698,1982-11-30,197.74929809570312
699,1982-12-01,203.21749877929688
700,1982-12-02,207.7187957763672
701,1982-12-03,211.27999877929688
702,1982-12-04,213.05160522460938
703,1982-12-05,212.4427032470703
704,1982-12-06,209.22439575195312
705,1982-12-07,204.09849548339844
706,1982-12-08,198.4613037109375
707,1982-12-09,194.0153045654297
708,1982-12-10,192.6699981689453
709,1982-12-11,210.74400329589844
710,1982-12-12,217.36419677734375
711,1982-12-13,255.70550537109375
712,1982-12-14,307.96820068359375
713,1982-12-15,333.3580017089844
714,1982-12-16,336.9313049316406
715,1982-12-17,335.3948974609375
716,1982-12-18,415.8092956542969
717,1982-12-19,475.39208984375
718,1982-12-20,473.8089904785156
719,1982-12-21,445.3883056640625
720,1982-12-22,413.9288024902344
721,1982-12-23,396.24371337890625
722,1982-12-24,405.3905944824219
723,1982-12-25,390.848388671875
724,1982-12-26,369.5423889160156
725,1982-12-27,347.0150146484375
726,1982-12-28,323.2569885253906
727,1982-12-29,300.7770080566406
728,1982-12-30,279.4778137207031
729,1982-12-31,258.55609130859375
730,1983-01-01,240.7010040283203
731,1983-01-02,225.99929809570312
732,1983-01-03,214.6027069091797
733,1983-01-04,205.4700927734375
734,1983-01-05,198.13429260253906
735,1983-01-06,192.24220275878906
736,1983-01-07,187.6562042236328
737,1983-01-08,183.81520080566406
738,1983-01-09,180.40249633789062
739,1983-01-10,177.35060119628906
740,1983-01-11,174.464599609375
741,1983-01-12,171.75819396972656
742,1983-01-13,169.24420166015625
743,1983-01-14,167.1855926513672
744,1983-01-15,167.0294952392578
745,1983-01-16,166.52110290527344
746,1983-01-17,164.65989685058594
747,1983-01-18,162.7238006591797
748,1983-01-19,163.0352020263672
749,1983-01-20,166.96339416503906
750,1983-01-21,166.70150756835938
751,1983-01-22,165.83970642089844
752,1983-01-23,164.7447052001953
753,1983-01-24,164.03799438476562
754,1983-01-25,162.92149353027344
755,1983-01-26,161.73399353027344
756,1983-01-27,160.89109802246094
757,1983-01-28,160.3199005126953
758,1983-01-29,160.02040100097656
759,1983-01-30,160.34869384765625
760,1983-01-31,166.8090057373047
761,1983-02-01,167.92129516601562
762,1983-02-02,176.6417999267578
763,1983-02-03,177.83230590820312
764,1983-02-04,176.5843963623047
765,1983-02-05,174.1678009033203
766,1983-02-06,173.63710021972656
767,1983-02-07,223.89950561523438
768,1983-02-08,246.6103973388672
769,1983-02-09,269.5799865722656
770,1983-02-10,308.1672058105469
771,1983-02-11,385.00579833984375
772,1983-02-12,480.56640625
773,1983-02-13,557.978515625
774,1983-02-14,621.5288696289062
775,1983-02-15,654.1688842773438
776,1983-02-16,662.7435913085938
777,1983-02-17,651.1989135742188
778,1983-02-18,623.3311157226562
779,1983-02-19,585.2274780273438
780,1983-02-20,542.276123046875
781,1983-02-21,499.8306884765625
782,1983-02-22,460.38330078125
783,1983-02-23,422.1777038574219
784,1983-02-24,387.5104064941406
785,1983-02-25,356.5924987792969
786,1983-02-26,329.15130615234375
787,1983-02-27,306.1814880371094
788,1983-02-28,285.6304016113281
789,1983-03-01,267.51129150390625
790,1983-03-02,253.2480010986328
791,1983-03-03,241.54660034179688
792,1983-03-04,231.7469940185547
793,1983-03-05,223.55360412597656
794,1983-03-06,216.46969604492188
795,1983-03-07,209.864501953125
796,1983-03-08,203.923095703125
797,1983-03-09,199.43080139160156
798,1983-03-10,196.89010620117188
799,1983-03-11,196.3468017578125
800,1983-03-12,197.6284942626953
801,1983-03-13,200.0576934814453
802,1983-03-14,202.11520385742188
803,1983-03-15,202.9761962890625
804,1983-03-16,202.40530395507812
805,1983-03-17,200.65550231933594
806,1983-03-18,197.6230926513672
807,1983-03-19,194.327392578125
808,1983-03-20,191.6405029296875
809,1983-03-21,189.8480987548828
810,1983-03-22,189.0164031982422
811,1983-03-23,190.05630493164062
812,1983-03-24,192.2021942138672
813,1983-03-25,198.8459014892578
814,1983-03-26,228.7169952392578
815,1983-03-27,277.63031005859375
816,1983-03-28,307.2796936035156
817,1983-03-29,325.1145935058594
818,1983-03-30,333.8544921875
819,1983-03-31,339.1051940917969
820,1983-04-01,346.79510498046875
821,1983-04-02,356.7622985839844
822,1983-04-03,373.96881103515625
823,1983-04-04,383.0433044433594
824,1983-04-05,386.42840576171875
