,Date,River discharge (m3/s)
147,1981-05-28,163.1898956298828
148,1981-05-29,160.66969299316406
149,1981-05-30,158.92050170898438
150,1981-05-31,157.6667938232422
151,1981-06-01,156.69200134277344
152,1981-06-02,153.75390625
153,1981-06-03,150.8105926513672
154,1981-06-04,148.38690185546875
155,1981-06-05,146.6894989013672
156,1981-06-06,145.3134002685547
157,1981-06-07,144.40640258789062
158,1981-06-08,143.41070556640625
159,1981-06-09,142.81239318847656
160,1981-06-10,142.31239318847656
161,1981-06-11,142.00399780273438
162,1981-06-12,142.82479858398438
163,1981-06-13,142.86239624023438
164,1981-06-14,142.61199951171875
165,1981-06-15,142.24940490722656
166,1981-06-16,141.8256072998047
167,1981-06-17,141.46530151367188
168,1981-06-18,141.27659606933594
169,1981-06-19,141.46719360351562
170,1981-06-20,141.91749572753906
171,1981-06-21,141.90269470214844
172,1981-06-22,141.77569580078125
173,1981-06-23,142.43359375
174,1981-06-24,143.84689331054688
175,1981-06-25,144.3542938232422
176,1981-06-26,144.10389709472656
177,1981-06-27,143.49049377441406
178,1981-06-28,142.73550415039062
179,1981-06-29,141.92999267578125
180,1981-06-30,141.25030517578125
181,1981-07-01,140.92709350585938
182,1981-07-02,140.66329956054688
183,1981-07-03,140.47439575195312
184,1981-07-04,140.40220642089844
185,1981-07-05,140.3748016357422
186,1981-07-06,140.3430938720703
187,1981-07-07,140.3072967529297
188,1981-07-08,140.2761993408203
189,1981-07-09,140.2498016357422
190,1981-07-10,140.25210571289062
191,1981-07-11,140.2593994140625
192,1981-07-12,140.281005859375
193,1981-07-13,157.94869995117188
194,1981-07-14,152.40359497070312
195,1981-07-15,151.9687957763672
196,1981-07-16,153.4423065185547
197,1981-07-17,151.61839294433594
198,1981-07-18,150.1082000732422
199,1981-07-19,148.77980041503906
200,1981-07-20,148.3791046142578
201,1981-07-21,147.95199584960938
202,1981-07-22,147.12339782714844
203,1981-07-23,146.15370178222656
204,1981-07-24,145.14120483398438
205,1981-07-25,144.12210083007812
206,1981-07-26,143.21299743652344
207,1981-07-27,142.63209533691406
208,1981-07-28,142.122802734375
209,1981-07-29,141.70550537109375
210,1981-07-30,141.30679321289062
211,1981-07-31,140.8468017578125
212,1981-08-01,87.46029663085938
213,1981-08-02,19.165700912475586
214,1981-08-03,11.90719985961914
215,1981-08-04,10.905500411987305
216,1981-08-05,13.951499938964844
217,1981-08-06,26.677200317382812
218,1981-08-07,34.356201171875
219,1981-08-08,40.87540054321289
220,1981-08-09,43.562599182128906
221,1981-08-10,41.066200256347656
222,1981-08-11,39.04880142211914
223,1981-08-12,37.4286003112793
224,1981-08-13,30.648300170898438
225,1981-08-14,53.16669845581055
226,1981-08-15,58.77180099487305
227,1981-08-16,63.63990020751953
228,1981-08-17,60.75419998168945
229,1981-08-18,61.357601165771484
230,1981-08-19,63.02450180053711
231,1981-08-20,61.127498626708984
232,1981-08-21,56.98540115356445
233,1981-08-22,87.56289672851562
234,1981-08-23,70.45439910888672
235,1981-08-24,122.01609802246094
236,1981-08-25,110.13099670410156
237,1981-08-26,102.91629791259766
238,1981-08-27,94.40509796142578
239,1981-08-28,87.54299926757812
240,1981-08-29,78.01129913330078
241,1981-08-30,67.49250030517578
242,1981-08-31,58.899200439453125
243,1981-09-01,51.62710189819336
244,1981-09-02,45.846500396728516
245,1981-09-03,43.655799865722656
246,1981-09-04,120.0342025756836
247,1981-09-05,102.77570343017578
248,1981-09-06,170.97340393066406
249,1981-09-07,166.07899475097656
250,1981-09-08,140.75160217285156
251,1981-09-09,118.42330169677734
252,1981-09-10,102.72660064697266
253,1981-09-11,100.84230041503906
254,1981-09-12,91.30580139160156
255,1981-09-13,85.89710235595703
256,1981-09-14,80.42510223388672
257,1981-09-15,215.41189575195312
258,1981-09-16,194.6873016357422
259,1981-09-17,178.1313018798828
260,1981-09-18,167.5290985107422
261,1981-09-19,143.22340393066406
262,1981-09-20,88.63780212402344
263,1981-09-21,76.39189910888672
264,1981-09-22,67.96920013427734
265,1981-09-23,61.066200256347656
266,1981-09-24,54.99720001220703
267,1981-09-25,51.82490158081055
268,1981-09-26,46.85060119628906
269,1981-09-27,42.614898681640625
270,1981-09-28,79.55069732666016
271,1981-09-29,179.66810607910156
272,1981-09-30,174.33560180664062
273,1981-10-01,171.67770385742188
274,1981-10-02,169.29209899902344
275,1981-10-03,197.68040466308594
276,1981-10-04,188.9340057373047
277,1981-10-05,182.20809936523438
278,1981-10-06,169.49940490722656
279,1981-10-07,125.14009857177734
280,1981-10-08,107.58180236816406
281,1981-10-09,95.44499969482422
282,1981-10-10,86.20069885253906
283,1981-10-11,78.97630310058594
284,1981-10-12,81.13520050048828
285,1981-10-13,159.7783966064453
286,1981-10-14,147.48809814453125
287,1981-10-15,127.56520080566406
288,1981-10-16,111.78489685058594
289,1981-10-17,98.70899963378906
290,1981-10-18,88.59130096435547
291,1981-10-19,80.46489715576172
292,1981-10-20,73.85859680175781
293,1981-10-21,69.61699676513672
294,1981-10-22,107.4437026977539
295,1981-10-23,230.1114044189453
296,1981-10-24,328.7533874511719
297,1981-10-25,280.1521911621094
298,1981-10-26,242.22850036621094
299,1981-10-27,442.0945129394531
300,1981-10-28,358.1640930175781
301,1981-10-29,291.2146911621094
302,1981-10-30,248.47079467773438
303,1981-10-31,221.96229553222656
304,1981-11-01,203.76109313964844
305,1981-11-02,190.33009338378906
306,1981-11-03,180.0751953125
307,1981-11-04,172.55039978027344
308,1981-11-05,167.6634979248047
309,1981-11-06,164.3675994873047
310,1981-11-07,164.48800659179688
311,1981-11-08,163.13059997558594
312,1981-11-09,161.66659545898438
313,1981-11-10,160.07220458984375
314,1981-11-11,158.510498046875
315,1981-11-12,157.0384063720703
316,1981-11-13,155.64520263671875
317,1981-11-14,154.779296875
318,1981-11-15,155.2572021484375
319,1981-11-16,154.5780029296875
320,1981-11-17,154.55239868164062
321,1981-11-18,153.3813934326172
322,1981-11-19,152.0738067626953
323,1981-11-20,151.0699005126953
324,1981-11-21,151.53419494628906
325,1981-11-22,151.6571044921875
326,1981-11-23,151.1363067626953
327,1981-11-24,151.30909729003906
328,1981-11-25,152.05859375
329,1981-11-26,153.38270568847656
330,1981-11-27,152.95140075683594
331,1981-11-28,152.01669311523438
332,1981-11-29,153.0386962890625
333,1981-11-30,153.66639709472656
334,1981-12-01,152.16380310058594
335,1981-12-02,156.84689331054688
336,1981-12-03,156.32139587402344
337,1981-12-04,154.0688018798828
338,1981-12-05,152.02960205078125
339,1981-12-06,150.45120239257812
340,1981-12-07,181.9582061767578
341,1981-12-08,178.86390686035156
342,1981-12-09,191.18890380859375
343,1981-12-10,190.3115997314453
344,1981-12-11,216.10220336914062
345,1981-12-12,273.2535095214844
346,1981-12-13,411.7760925292969
347,1981-12-14,544.1259155273438
348,1981-12-15,641.228515625
349,1981-12-16,691.278076171875
350,1981-12-17,696.5745239257812
351,1981-12-18,678.3701171875
352,1981-12-19,713.6776123046875
353,1981-12-20,711.2531127929688
354,1981-12-21,695.8480834960938
355,1981-12-22,665.287109375
356,1981-12-23,621.038818359375
357,1981-12-24,575.3541259765625
358,1981-12-25,582.439697265625
359,1981-12-26,585.9404296875
360,1981-12-27,596.4276123046875
361,1981-12-28,591.2310791015625
362,1981-12-29,566.4202270507812
363,1981-12-30,581.9556274414062
364,1981-12-31,566.78271484375
365,1982-01-01,564.52392578125
366,1982-01-02,582.7756958007812
367,1982-01-03,586.0543823242188
368,1982-01-04,581.3372802734375
369,1982-01-05,562.0728149414062
370,1982-01-06,529.423828125
371,1982-01-07,497.48309326171875
372,1982-01-08,455.1913146972656
373,1982-01-09,414.9960021972656
374,1982-01-10,385.7857971191406
375,1982-01-11,367.19891357421875
376,1982-01-12,364.41339111328125
377,1982-01-13,371.5972900390625
378,1982-01-14,375.5810852050781
379,1982-01-15,370.7934875488281
380,1982-01-16,357.818115234375
381,1982-01-17,339.3984069824219
382,1982-01-18,318.7789001464844
383,1982-01-19,298.1979064941406
384,1982-01-20,278.4977111816406
385,1982-01-21,260.2777099609375
386,1982-01-22,243.7664031982422
387,1982-01-23,228.8511962890625
388,1982-01-24,215.7592010498047
389,1982-01-25,204.11489868164062
390,1982-01-26,193.3612060546875
391,1982-01-27,183.5177001953125
392,1982-01-28,174.6112060546875
393,1982-01-29,166.5373992919922
394,1982-01-30,159.22959899902344
395,1982-01-31,152.6623992919922
396,1982-02-01,148.07850646972656
397,1982-02-02,145.5334930419922
398,1982-02-03,145.07640075683594
399,1982-02-04,144.71499633789062
400,1982-02-05,144.38169860839844
401,1982-02-06,144.07569885253906
402,1982-02-07,143.79420471191406
403,1982-02-08,143.52940368652344
404,1982-02-09,143.28399658203125
405,1982-02-10,143.0626983642578
406,1982-02-11,142.8802947998047
407,1982-02-12,142.72509765625
408,1982-02-13,142.58399963378906
409,1982-02-14,142.45359802246094
410,1982-02-15,142.32899475097656
411,1982-02-16,142.27450561523438
412,1982-02-17,142.29319763183594
413,1982-02-18,142.6417999267578
414,1982-02-19,142.53619384765625
415,1982-02-20,142.40130615234375
416,1982-02-21,142.2722930908203
417,1982-02-22,142.15199279785156
418,1982-02-23,142.0498046875
419,1982-02-24,141.95550537109375
420,1982-02-25,141.96060180664062
421,1982-02-26,142.82369995117188
422,1982-02-27,142.8542938232422
423,1982-02-28,142.98809814453125
424,1982-03-01,142.8437957763672
425,1982-03-02,144.53089904785156
426,1982-03-03,146.82530212402344
427,1982-03-04,147.606201171875
428,1982-03-05,149.8061065673828
429,1982-03-06,157.43240356445312
430,1982-03-07,157.38980102539062
431,1982-03-08,158.06680297851562
432,1982-03-09,156.8800048828125
433,1982-03-10,155.3157958984375
434,1982-03-11,166.1645965576172
435,1982-03-12,162.07009887695312
436,1982-03-13,162.58709716796875
437,1982-03-14,161.89939880371094
438,1982-03-15,160.5697021484375
439,1982-03-16,157.57650756835938
440,1982-03-17,155.5092010498047
441,1982-03-18,154.32650756835938
442,1982-03-19,185.66729736328125
443,1982-03-20,172.58059692382812
444,1982-03-21,200.3157958984375
445,1982-03-22,224.25289916992188
446,1982-03-23,237.3946990966797
447,1982-03-24,243.30589294433594
448,1982-03-25,241.91799926757812
449,1982-03-26,235.94149780273438
450,1982-03-27,227.72940063476562
451,1982-03-28,221.27099609375
452,1982-03-29,220.38330078125
453,1982-03-30,316.9231872558594
454,1982-03-31,372.3999938964844
455,1982-04-01,412.0744934082031
456,1982-04-02,459.5257873535156
457,1982-04-03,485.1170959472656
458,1982-04-04,496.29058837890625
459,1982-04-05,494.26470947265625
460,1982-04-06,484.65679931640625
461,1982-04-07,475.85888671875
462,1982-04-08,467.42840576171875
463,1982-04-09,458.7254943847656
464,1982-04-10,447.0852966308594
465,1982-04-11,434.543212890625
466,1982-04-12,417.96380615234375
467,1982-04-13,403.798095703125
468,1982-04-14,400.2066955566406
469,1982-04-15,390.4931945800781
470,1982-04-16,370.6582946777344
471,1982-04-17,348.11419677734375
472,1982-04-18,333.3669128417969
473,1982-04-19,317.6445007324219
474,1982-04-20,300.3568115234375
475,1982-04-21,284.4502868652344
476,1982-04-22,267.4075927734375
477,1982-04-23,251.5771942138672
478,1982-04-24,235.04330444335938
479,1982-04-25,219.5706024169922
480,1982-04-26,207.2425994873047
481,1982-04-27,199.76759338378906
482,1982-04-28,197.7397003173828
483,1982-04-29,195.631103515625
484,1982-04-30,191.50270080566406
485,1982-05-01,187.66490173339844
486,1982-05-02,185.2740020751953
487,1982-05-03,185.71009826660156
488,1982-05-04,190.86000061035156
489,1982-05-05,196.3751983642578
490,1982-05-06,200.6136932373047
491,1982-05-07,204.30189514160156
492,1982-05-08,205.5435028076172
493,1982-05-09,203.53819274902344
494,1982-05-10,199.37269592285156
495,1982-05-11,196.2310028076172
496,1982-05-12,193.98269653320312
497,1982-05-13,187.86410522460938
498,1982-05-14,180.19189453125
499,1982-05-15,174.56629943847656
500,1982-05-16,171.289794921875
501,1982-05-17,169.62139892578125
502,1982-05-18,168.18919372558594
503,1982-05-19,166.79710388183594
504,1982-05-20,165.8282012939453
505,1982-05-21,162.09010314941406
506,1982-05-22,158.71170043945312
507,1982-05-23,156.3408966064453
508,1982-05-24,154.51319885253906
509,1982-05-25,153.02020263671875
510,1982-05-26,152.10479736328125
511,1982-05-27,151.61849975585938
512,1982-05-28,151.33120727539062
513,1982-05-29,151.2010040283203
514,1982-05-30,150.83059692382812
515,1982-05-31,148.8612060546875
516,1982-06-01,146.89630126953125
517,1982-06-02,145.34170532226562
518,1982-06-03,144.0989990234375
519,1982-06-04,143.1063995361328
520,1982-06-05,142.3289031982422
521,1982-06-06,141.8303985595703
522,1982-06-07,141.6497039794922
523,1982-06-08,141.6071014404297
524,1982-06-09,141.87510681152344
525,1982-06-10,141.9822998046875
526,1982-06-11,142.47129821777344
527,1982-06-12,143.2465057373047
528,1982-06-13,143.63710021972656
529,1982-06-14,152.2783966064453
530,1982-06-15,155.56680297851562
531,1982-06-16,153.91270446777344
532,1982-06-17,151.87950134277344
533,1982-06-18,150.02459716796875
534,1982-06-19,148.39649963378906
535,1982-06-20,147.0146942138672
536,1982-06-21,145.78990173339844
537,1982-06-22,144.6652069091797
538,1982-06-23,143.6168975830078
539,1982-06-24,142.60079956054688
540,1982-06-25,141.8079071044922
541,1982-06-26,141.2554931640625
542,1982-06-27,140.8946990966797
543,1982-06-28,140.69900512695312
544,1982-06-29,140.5166015625
545,1982-06-30,140.36770629882812
546,1982-07-01,140.30589294433594
547,1982-07-02,140.26840209960938
548,1982-07-03,140.21969604492188
549,1982-07-04,140.17579650878906
550,1982-07-05,140.16470336914062
551,1982-07-06,140.16810607910156
552,1982-07-07,146.622802734375
553,1982-07-08,145.8105010986328
554,1982-07-09,143.84210205078125
555,1982-07-10,142.3914031982422
556,1982-07-11,141.5373992919922
557,1982-07-12,145.11700439453125
558,1982-07-13,161.24879455566406
559,1982-07-14,157.27630615234375
560,1982-07-15,153.14109802246094
561,1982-07-16,150.8917999267578
562,1982-07-17,149.24819946289062
563,1982-07-18,102.14029693603516
564,1982-07-19,47.03929901123047
565,1982-07-20,37.9552001953125
566,1982-07-21,32.19929885864258
567,1982-07-22,27.863000869750977
568,1982-07-23,31.286800384521484
569,1982-07-24,28.772899627685547
570,1982-07-25,25.619400024414062
571,1982-07-26,47.41640090942383
572,1982-07-27,53.4474983215332
573,1982-07-28,55.573699951171875
574,1982-07-29,52.90620040893555
575,1982-07-30,48.30739974975586
576,1982-07-31,38.82229995727539
577,1982-08-01,40.30970001220703
578,1982-08-02,32.24869918823242
579,1982-08-03,26.92799949645996
580,1982-08-04,21.02829933166504
581,1982-08-05,22.821399688720703
582,1982-08-06,19.8612003326416
583,1982-08-07,20.40679931640625
584,1982-08-08,22.828899383544922
585,1982-08-09,25.069900512695312
586,1982-08-10,52.91889953613281
587,1982-08-11,55.72869873046875
588,1982-08-12,56.801700592041016
589,1982-08-13,52.604400634765625
590,1982-08-14,45.41279983520508
591,1982-08-15,37.4192008972168
592,1982-08-16,30.735000610351562
593,1982-08-17,32.01409912109375
594,1982-08-18,33.49020004272461
595,1982-08-19,32.0359992980957
596,1982-08-20,27.471500396728516
597,1982-08-21,22.67930030822754
598,1982-08-22,106.28980255126953
599,1982-08-23,78.9844970703125
600,1982-08-24,61.15959930419922
601,1982-08-25,52.281700134277344
602,1982-08-26,41.41170120239258
603,1982-08-27,33.57889938354492
604,1982-08-28,25.601600646972656
605,1982-08-29,20.042299270629883
606,1982-08-30,22.857200622558594
607,1982-08-31,19.445899963378906
608,1982-09-01,16.075700759887695
609,1982-09-02,11.807600021362305
610,1982-09-03,10.980299949645996
611,1982-09-04,11.214799880981445
612,1982-09-05,9.79319953918457
613,1982-09-06,7.875899791717529
614,1982-09-07,6.474299907684326
615,1982-09-08,6.801199913024902
616,1982-09-09,19.886199951171875
617,1982-09-10,31.141000747680664
618,1982-09-11,40.45830154418945
619,1982-09-12,45.68080139160156
620,1982-09-13,45.53689956665039
621,1982-09-14,44.30820083618164
622,1982-09-15,39.79999923706055
623,1982-09-16,35.496700286865234
624,1982-09-17,31.66990089416504
625,1982-09-18,27.68199920654297
626,1982-09-19,27.67729949951172
627,1982-09-20,23.765300750732422
628,1982-09-21,20.303199768066406
629,1982-09-22,21.085500717163086
630,1982-09-23,23.91349983215332
631,1982-09-24,21.345399856567383
632,1982-09-25,21.966699600219727
633,1982-09-26,22.307899475097656
634,1982-09-27,21.006399154663086
635,1982-09-28,19.96540069580078
636,1982-09-29,18.662099838256836
637,1982-09-30,17.84630012512207
638,1982-10-01,16.71419906616211
639,1982-10-02,37.42150115966797
640,1982-10-03,47.88880157470703
641,1982-10-04,60.193599700927734
642,1982-10-05,69.73429870605469
643,1982-10-06,91.37129974365234
644,1982-10-07,256.19659423828125
645,1982-10-08,229.4510040283203
646,1982-10-09,210.15420532226562
647,1982-10-10,196.45050048828125
648,1982-10-11,184.80569458007812
649,1982-10-12,178.1562042236328
650,1982-10-13,175.88079833984375
651,1982-10-14,171.23080444335938
652,1982-10-15,167.50729370117188
653,1982-10-16,168.3677978515625
654,1982-10-17,169.40769958496094
655,1982-10-18,166.56190490722656
656,1982-10-19,163.02040100097656
657,1982-10-20,159.74339294433594
658,1982-10-21,157.34280395507812
659,1982-10-22,99.7699966430664
660,1982-10-23,78.37339782714844
661,1982-10-24,86.89869689941406
662,1982-10-25,82.51589965820312
663,1982-10-26,85.8031005859375
664,1982-10-27,86.41339874267578
665,1982-10-28,85.03150177001953
666,1982-10-29,81.8843994140625
667,1982-10-30,77.13819885253906
668,1982-10-31,72.15399932861328
669,1982-11-01,67.60269927978516
670,1982-11-02,63.108699798583984
671,1982-11-03,58.934898376464844
672,1982-11-04,55.19779968261719
673,1982-11-05,52.102500915527344
674,1982-11-06,49.42580032348633
675,1982-11-07,46.8572998046875
676,1982-11-08,44.43709945678711
677,1982-11-09,41.88330078125
678,1982-11-10,39.433998107910156
679,1982-11-11,37.43230056762695
680,1982-11-12,35.64789962768555
681,1982-11-13,33.90010070800781
682,1982-11-14,142.74319458007812
683,1982-11-15,117.98290252685547
684,1982-11-16,213.01780700683594
685,1982-11-17,255.48500061035156
686,1982-11-18,232.16380310058594
687,1982-11-19,212.9748992919922
688,1982-11-20,195.94410705566406
689,1982-11-21,184.79310607910156
690,1982-11-22,176.15879821777344
691,1982-11-23,169.69500732421875
692,1982-11-24,165.06080627441406
693,1982-11-25,161.67750549316406
694,1982-11-26,159.32769775390625
695,1982-11-27,157.539306640625
696,1982-11-28,156.39120483398438
697,1982-11-29,160.03140258789062
698,1982-11-30,161.37680053710938
699,1982-12-01,170.68699645996094
700,1982-12-02,175.44920349121094
701,1982-12-03,176.4788055419922
702,1982-12-04,174.11419677734375
703,1982-12-05,170.0894012451172
704,1982-12-06,164.85560607910156
705,1982-12-07,160.87640380859375
706,1982-12-08,158.36810302734375
707,1982-12-09,156.5218048095703
708,1982-12-10,158.4844970703125
709,1982-12-11,184.40789794921875
710,1982-12-12,181.2884979248047
711,1982-12-13,209.83790588378906
712,1982-12-14,252.52439880371094
713,1982-12-15,231.943603515625
714,1982-12-16,216.35699462890625
715,1982-12-17,206.38699340820312
716,1982-12-18,315.40728759765625
717,1982-12-19,302.38739013671875
718,1982-12-20,257.11248779296875
719,1982-12-21,229.0944061279297
720,1982-12-22,216.4365997314453
721,1982-12-23,221.08859252929688
722,1982-12-24,237.60169982910156
723,1982-12-25,220.77490234375
724,1982-12-26,213.43899536132812
725,1982-12-27,200.8011016845703
726,1982-12-28,188.7384033203125
727,1982-12-29,179.0478973388672
728,1982-12-30,171.8079071044922
729,1982-12-31,166.65269470214844
730,1983-01-01,163.54530334472656
731,1983-01-02,161.32550048828125
732,1983-01-03,159.4738006591797
733,1983-01-04,157.81239318847656
734,1983-01-05,156.67860412597656
735,1983-01-06,156.5959014892578
736,1983-01-07,155.73289489746094
737,1983-01-08,154.56289672851562
738,1983-01-09,153.42739868164062
739,1983-01-10,152.36590576171875
740,1983-01-11,151.36619567871094
741,1983-01-12,150.43310546875
742,1983-01-13,149.60369873046875
743,1983-01-14,148.83929443359375
744,1983-01-15,148.12950134277344
745,1983-01-16,147.95809936523438
746,1983-01-17,147.43739318847656
747,1983-01-18,147.11570739746094
748,1983-01-19,149.1367950439453
749,1983-01-20,150.73390197753906
750,1983-01-21,149.61819458007812
751,1983-01-22,148.94000244140625
752,1983-01-23,148.29229736328125
753,1983-01-24,147.6667022705078
754,1983-01-25,147.0791015625
755,1983-01-26,146.53439331054688
756,1983-01-27,146.00759887695312
757,1983-01-28,146.8123016357422
758,1983-01-29,147.80169677734375
759,1983-01-30,147.93179321289062
760,1983-01-31,148.69749450683594
761,1983-02-01,150.5164031982422
762,1983-02-02,149.2487030029297
763,1983-02-03,150.8199005126953
764,1983-02-04,149.76780700683594
765,1983-02-05,148.45669555664062
766,1983-02-06,147.37510681152344
767,1983-02-07,198.84300231933594
768,1983-02-08,212.0084991455078
769,1983-02-09,295.5462951660156
770,1983-02-10,376.0108947753906
771,1983-02-11,497.0080871582031
772,1983-02-12,578.5162963867188
773,1983-02-13,625.1461791992188
774,1983-02-14,641.0358276367188
775,1983-02-15,625.0078735351562
776,1983-02-16,598.3292846679688
777,1983-02-17,559.209228515625
778,1983-02-18,513.6317749023438
779,1983-02-19,466.32989501953125
780,1983-02-20,420.98028564453125
781,1983-02-21,380.6784973144531
782,1983-02-22,346.6607971191406
783,1983-02-23,315.244384765625
784,1983-02-24,288.31439208984375
785,1983-02-25,265.27099609375
786,1983-02-26,245.3188934326172
787,1983-02-27,228.789794921875
788,1983-02-28,214.1490020751953
789,1983-03-01,203.5491943359375
790,1983-03-02,197.7198944091797
791,1983-03-03,194.02529907226562
792,1983-03-04,191.40859985351562
793,1983-03-05,188.3946075439453
794,1983-03-06,184.1221923828125
795,1983-03-07,179.1916961669922
796,1983-03-08,176.06680297851562
797,1983-03-09,176.23899841308594
798,1983-03-10,178.80250549316406
799,1983-03-11,183.2292022705078
800,1983-03-12,189.27940368652344
801,1983-03-13,193.0789031982422
802,1983-03-14,193.35060119628906
803,1983-03-15,190.8094024658203
804,1983-03-16,186.377197265625
805,1983-03-17,181.4167022705078
806,1983-03-18,176.3997039794922
807,1983-03-19,173.71780395507812
808,1983-03-20,173.23739624023438
809,1983-03-21,173.67320251464844
810,1983-03-22,176.38710021972656
811,1983-03-23,180.2030029296875
812,1983-03-24,185.04649353027344
813,1983-03-25,205.76649475097656
814,1983-03-26,263.1673889160156
815,1983-03-27,302.9744873046875
816,1983-03-28,305.5516052246094
817,1983-03-29,302.69329833984375
818,1983-03-30,304.8760986328125
819,1983-03-31,303.2309875488281
820,1983-04-01,308.2377014160156
821,1983-04-02,314.181396484375
822,1983-04-03,324.9692077636719
823,1983-04-04,322.5380859375
824,1983-04-05,320.8382873535156
825,1983-04-06,313.03179931640625
