scenario,country,tech,year,value
FP_COOP20,N.Macedonia,MK-Import,2034,3855.23
FP_COOP20,N.Macedonia,MK-Import,2035,3954.34
FP_COOP20,N.Macedonia,MK-Import,2036,3967.23
FP_COOP20,N.Macedonia,MK-Import,2037,3985.84
FP_COOP20,N.Macedonia,MK-Import,2038,4007.17
FP_COOP20,N.Macedonia,MK-Import,2039,4074.03
FP_COOP20,N.Macedonia,MK-Import,2040,5460.23
FP_COOP20,N.Macedonia,MK-Import,2041,5722.59
FP_COOP20,N.Macedonia,MK-Import,2042,5833.09
FP_COOP20,N.Macedonia,MK-Import,2043,5943.56
FP_COOP20,N.Macedonia,MK-Import,2044,6054.03
FP_COOP20,N.Macedonia,MK-Import,2045,6164.53
FP_COOP20,N.Macedonia,MK-Import,2046,6275.01
FP_COOP20,N.Macedonia,MK-Import,2047,6385.51
FP_COOP20,N.Macedonia,MK-Import,2048,6504.7
FP_COOP20,N.Macedonia,MK-Import,2049,6609.37
FP_COOP20,N.Macedonia,MK-Import,2050,6719.84
FP_COOP20,N.Macedonia,Spilje,2021,308.08
FP_COOP20,N.Macedonia,Spilje,2022,308.08
FP_COOP20,N.Macedonia,Spilje,2023,308.08
FP_COOP20,N.Macedonia,Spilje,2024,308.08
FP_COOP20,N.Macedonia,Spilje,2025,308.08
FP_COOP20,N.Macedonia,Spilje,2026,308.08
FP_COOP20,N.Macedonia,Spilje,2027,308.08
FP_COOP20,N.Macedonia,Spilje,2028,308.08
FP_COOP20,N.Macedonia,Spilje,2029,308.08
FP_COOP20,N.Macedonia,Spilje,2030,308.08
FP_COOP20,N.Macedonia,Spilje,2031,308.08
FP_COOP20,N.Macedonia,Spilje,2032,308.08
FP_COOP20,N.Macedonia,Spilje,2033,308.08
FP_COOP20,N.Macedonia,Spilje,2034,308.08
FP_COOP20,N.Macedonia,Spilje,2035,308.08
FP_COOP20,N.Macedonia,Spilje,2036,308.08
FP_COOP20,N.Macedonia,Spilje,2037,308.08
FP_COOP20,N.Macedonia,Spilje,2038,308.08
FP_COOP20,N.Macedonia,Spilje,2039,308.08
FP_COOP20,N.Macedonia,Spilje,2040,308.08
FP_COOP20,N.Macedonia,Spilje,2041,308.08
FP_COOP20,N.Macedonia,Spilje,2042,308.08
FP_COOP20,N.Macedonia,Spilje,2043,308.08
FP_COOP20,N.Macedonia,Spilje,2044,308.08
FP_COOP20,N.Macedonia,Spilje,2045,308.08
FP_COOP20,N.Macedonia,Spilje,2046,308.08
FP_COOP20,N.Macedonia,Spilje,2047,308.08
FP_COOP20,N.Macedonia,Spilje,2048,308.08
FP_COOP20,N.Macedonia,Spilje,2049,308.08
FP_COOP20,N.Macedonia,Spilje,2050,308.08
